Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change,festive
2020-04-03,-7.4451,-51.43999999999994,8.0,28.85,4.33,-19.68,6.22,3.73,-27.49,11.26,5.72,-26.72,18.64,4.28,-21.21,7.11,5.65,-26.28,10.1,7.63,-23.19,11.86,12.41,-30.68,8.56,-20.18,23.91,-24.18,46.8,46.8,0.543062989820064,0.4958248670675724,0.0472381227524915,-9.86,-32.01,10.43,-1.33,-17.64,-1.53,34.01,-36.31,-8.51,0.34,-31.3,16.07,-13.61,-29.73,7.21,0
2020-04-17,-1.0021000000000022,-161.8699999999999,0.0,-10.750000000000002,5.02,2.69,-0.41,7.38,-5.09,1.82,14.32,-10.4,5.05,5.57,0.92,-0.02,10.79,-10.32,0.52,10.42,-2.89,-0.63,6.42,-2.79,-1.05,-30.47,-56.76,-61.8,38.15,38.15,0.5449056323102148,0.5307142525200693,0.0141913797901455,-6.84,-4.89,13.26,-6.2,10.49,1.38,-0.64,10.57,-1.55,13.93,-8.6,-1.06,-11.48,-9.21,4.04,0
2020-04-24,6.8417,142.47000000000003,0.0,-22.225,6.22,4.33,0.83,11.26,3.73,-0.17,18.64,5.72,3.41,7.11,4.28,0.62,10.1,5.65,-0.69,11.86,7.63,1.04,8.56,12.41,-1.27,-24.18,-20.18,-121.01,35.93,35.93,0.5376328138416404,0.543062989820064,-0.0054301759784235,10.43,-9.86,9.98,-1.53,-1.33,10.67,-8.51,34.01,-3.92,16.07,0.34,1.43,7.21,-13.61,-4.14,0
2020-05-01,13.1741,203.0999999999999,0.0,23.025,-0.41,5.02,3.99,1.82,7.38,1.55,5.05,14.32,5.71,-0.02,5.57,3.53,0.52,10.79,1.8,-0.63,10.42,3.35,-1.05,6.42,1.71,-61.8,-30.47,-79.41,37.19,37.19,0.5254307239030461,0.5449056323102148,-0.0194749084071687,13.26,-6.84,0.39,1.38,-6.2,17.77,-1.55,-0.64,3.73,-1.06,13.93,5.97,4.04,-11.48,-11.24,0
2020-05-15,21.79487,-369.93000000000006,-1.0,11.549999999999995,0.83,6.22,4.77,-0.17,11.26,8.83,3.41,18.64,8.23,0.62,7.11,5.49,-0.69,10.1,7.29,1.04,11.86,6.94,-1.27,8.56,6.45,-79.41,-61.8,-714.29,31.89,31.89,0.5324820050607232,0.5376328138416404,-0.0051508087809172,9.98,10.43,18.26,10.67,-1.53,9.95,-3.92,-8.51,3.12,1.43,16.07,6.05,-4.14,7.21,4.81,0
2020-05-22,17.628,-259.69999999999993,-1.0,-23.125,3.99,-0.41,8.19,1.55,1.82,11.16,5.71,5.05,7.19,3.53,-0.02,8.72,1.8,0.52,9.82,3.35,-0.63,9.4,1.71,-1.05,11.48,224.14,-121.01,-125.53,28.16,28.16,0.4906484637253649,0.5254307239030461,-0.0347822601776811,0.39,13.26,27.4,17.77,1.38,6.89,3.73,-1.55,16.85,5.97,-1.06,22.19,-11.24,4.04,26.42,0
2020-05-29,6.10465,174.46000000000004,-1.0,-9.874999999999998,4.77,0.83,0.47,8.83,-0.17,0.2,8.23,3.41,-0.95,5.49,0.62,0.48,7.29,-0.69,2.16,6.94,1.04,0.77,6.45,-1.27,1.98,-714.29,-79.41,-4.65,27.51,27.51,0.543959251929341,0.5324820050607232,0.0114772468686178,18.26,9.98,1.58,9.95,10.67,-5.2,3.12,-3.92,5.66,6.05,1.43,15.03,4.81,-4.14,6.9,0
2020-06-05,2.8043400000000007,-223.53000000000003,-1.0,16.449999999999996,8.19,3.99,-2.96,11.16,1.55,-2.97,7.19,5.71,-1.48,8.72,3.53,-2.87,9.82,1.8,-0.1,9.4,3.35,-2.55,11.48,1.71,-7.14,-125.53,224.14,-475.0,24.52,24.52,0.5500482434406394,0.4906484637253649,0.0593997797152744,27.4,0.39,-11.29,6.89,17.77,-8.06,16.85,3.73,-11.26,22.19,5.97,-4.97,26.42,-11.24,-9.34,0
2020-06-12,0.765039999999999,-161.19000000000003,0.0,16.525000000000006,0.47,4.77,0.89,0.2,8.83,0.21,-0.95,8.23,1.86,0.48,5.49,0.79,2.16,7.29,1.19,0.77,6.94,-0.34,1.98,6.45,-2.9,-4.65,-714.29,58.54,36.09,36.09,0.5481447822785066,0.543959251929341,0.0041855303491655,1.58,18.26,-5.19,-5.2,9.95,-0.68,5.66,3.12,-5.71,15.03,6.05,-3.24,6.9,4.81,-2.66,0
2020-06-19,-0.2621700000000011,199.91000000000005,0.0,-5.775000000000002,-2.96,8.19,-2.15,-2.97,11.16,-2.18,-1.48,7.19,0.32,-2.87,8.72,-2.14,-0.1,9.82,-1.58,-2.55,9.4,0.79,-7.14,11.48,0.62,-475.0,-125.53,84.44,35.12,35.12,0.5513126501016684,0.5500482434406394,0.001264406661029,-11.29,27.4,-0.72,-8.06,6.89,1.47,-11.26,16.85,-4.32,-4.97,22.19,-1.34,-9.34,26.42,-3.75,0
2020-06-26,-1.102599999999999,-62.93999999999994,0.0,-17.450000000000003,0.89,0.47,-1.04,0.21,0.2,0.39,1.86,-0.95,-0.09,0.79,0.48,-0.79,1.19,2.16,-0.39,-0.34,0.77,4.75,-2.9,1.98,4.4,58.54,-4.65,56.92,34.73,34.73,0.5619021375907,0.5481447822785066,0.0137573553121933,-5.19,1.58,6.11,-0.68,-5.2,-1.45,-5.71,5.66,-4.53,-3.24,15.03,5.18,-2.66,6.9,-2.03,0
2020-07-10,-2.012130000000001,-51.360000000000014,0.0,-2.2250000000000014,-1.04,0.89,0.47,0.39,0.21,0.49,-0.09,1.86,0.16,-0.79,0.79,0.45,-0.39,1.19,-0.16,4.75,-0.34,1.42,0.62,-7.14,0.84,56.92,58.54,-22.55,27.29,27.29,0.514193830816243,0.5619021375907,-0.0477083067744569,6.11,-5.19,-3.53,-1.45,-0.68,-1.02,-4.53,-5.71,2.51,5.18,-3.24,4.23,-2.03,-2.66,-2.5,0
2020-07-17,-1.4924,187.72000000000003,0.0,0.3250000000000028,2.16,-2.15,-6.24,0.27,-2.18,-2.39,-1.74,0.32,0.83,1.77,-2.14,-5.49,-0.36,-1.58,-1.98,3.03,0.79,0.48,4.4,-2.9,-2.52,-4.82,84.44,-8.86,25.68,25.68,0.5425289404734939,0.5455955603250396,-0.0030666198515457,0.59,-0.72,-13.61,0.12,1.47,-10.97,0.57,-4.32,-11.04,8.34,-1.34,-5.0,-1.45,-3.75,-14.03,0
2020-07-24,-1.0481299999999996,-51.420000000000016,0.0,4.300000000000004,0.47,-1.04,-1.5,0.49,0.39,2.07,0.16,-0.09,5.56,0.45,-0.79,-0.85,-0.16,-0.39,0.64,1.42,4.75,2.81,0.84,0.62,0.91,-22.55,56.92,-86.08,25.84,25.84,0.5166449647488062,0.514193830816243,0.0024511339325631,-3.53,6.11,-7.92,-1.02,-1.45,-4.44,2.51,-4.53,-3.64,4.23,5.18,-4.51,-2.5,-2.03,-6.43,0
2020-07-31,-1.0093100000000002,-174.79999999999995,0.0,-25.350000000000005,-6.24,2.16,3.26,-2.39,0.27,4.74,0.83,-1.74,7.13,-5.49,1.77,3.53,-1.98,-0.36,4.03,0.48,3.03,3.44,-2.52,4.4,3.39,-8.86,-4.82,-77.78,24.46,24.46,0.5360554251662043,0.5425289404734939,-0.0064735153072895,-13.61,0.59,8.59,-10.97,0.12,2.7,-11.04,0.57,6.36,-5.0,8.34,-2.36,-14.03,-1.45,10.16,0
2020-08-07,-1.2617700000000005,67.12000000000006,0.0,19.59999999999999,-1.5,0.47,-0.5,2.07,0.49,-0.26,5.56,0.16,2.58,-0.85,0.45,-0.41,0.64,-0.16,0.99,2.81,1.42,1.53,0.91,0.84,0.0,-86.08,-22.55,272.73,22.21,22.21,0.5391157362150103,0.5166449647488062,0.0224707714662041,-7.92,-3.53,3.25,-4.44,-1.02,-2.12,-3.64,2.51,-4.84,-4.51,4.23,-3.56,-6.43,-2.5,1.15,0
2020-08-14,-1.4767599999999996,-73.17000000000007,-1.0,18.525,3.26,-6.24,-2.08,4.74,-2.39,0.3,7.13,0.83,1.68,3.53,-5.49,-1.63,4.03,-1.98,-0.57,3.44,0.48,3.05,3.39,-2.52,0.41,-77.78,-8.86,212.5,22.05,22.05,0.5244512500965991,0.5360554251662043,-0.0116041750696052,8.59,-13.61,2.53,2.7,-10.97,-6.1,6.36,-11.04,-9.72,-2.36,-5.0,-0.78,10.16,-14.03,-2.07,0
2020-08-21,-1.3115199999999998,-66.62000000000006,-1.0,-15.749999999999991,-0.5,-1.5,-3.38,-0.26,2.07,-1.27,2.58,5.56,-1.06,-0.41,-0.85,-2.92,0.99,0.64,-0.32,1.53,2.81,0.31,0.0,0.91,-1.32,272.73,-86.08,60.98,22.54,22.54,0.5264711391229656,0.5391157362150103,-0.0126445970920446,3.25,-7.92,-1.04,-2.12,-4.44,-7.88,-4.84,-3.64,-5.8,-3.56,-4.51,1.84,1.15,-6.43,-4.13,0
2020-08-28,-1.0361000000000002,21.33000000000004,0.0,2.9750000000000014,-2.08,3.26,1.15,0.3,4.74,-1.31,1.68,7.13,-1.03,-1.63,3.53,0.7,-0.57,4.03,0.27,3.05,3.44,-3.61,0.41,3.39,-3.45,212.5,-77.78,148.0,22.96,22.96,0.5324099671555887,0.5244512500965991,0.0079587170589896,2.53,8.59,-8.34,-6.1,2.7,-1.09,-9.72,6.36,-0.81,-0.78,-2.36,7.58,-2.07,10.16,-8.71,0
2020-09-04,-0.8024100000000001,-44.63,-1.0,-10.350000000000009,-3.38,-0.5,3.59,-1.27,-0.26,1.24,-1.06,2.58,2.82,-2.92,-0.41,3.13,-0.32,0.99,1.94,0.31,1.53,-1.32,-1.32,0.0,-0.19,60.98,272.73,63.64,30.75,30.75,0.531824362463896,0.5264711391229656,0.0053532233409303,-1.04,3.25,-8.85,-7.88,-2.12,2.28,-5.8,-4.84,-4.56,1.84,-3.56,5.34,-4.13,1.15,-6.31,0
2020-09-11,-0.5619299999999998,-89.86000000000001,-1.0,5.125,1.15,-2.08,-3.14,-1.31,0.3,-2.91,-1.03,1.68,0.03,0.7,-1.63,-3.09,0.27,-0.57,-2.68,-3.61,3.05,-1.74,-3.45,0.41,-2.96,148.0,212.5,-49.19,26.87,26.87,0.5336317735460985,0.5324099671555887,0.0012218063905097,-8.34,2.53,-10.79,-1.09,-6.1,-5.82,-0.81,-9.72,-10.97,7.58,-0.78,-8.03,-8.71,-2.07,-4.48,0
2020-09-18,-0.43225,-46.38999999999999,0.0,-6.6249999999999964,3.59,-3.38,-1.75,1.24,-1.27,-0.99,2.82,-1.06,-0.9,3.13,-2.92,-1.63,1.94,-0.32,-2.04,-1.32,0.31,-0.24,-0.19,-1.32,-1.42,63.64,60.98,-73.15,25.83,25.83,0.5348571057547403,0.531824362463896,0.0030327432908443,-8.85,-1.04,0.3,2.28,-7.88,-4.5,-4.56,-5.8,-12.76,5.34,1.84,-10.43,-6.31,-4.13,7.73,0
2020-09-25,-0.3628900000000001,-52.63,0.0,-0.9250000000000044,-3.14,1.15,2.98,-2.91,-1.31,6.04,0.03,-1.03,3.74,-3.09,0.7,3.57,-2.68,0.27,5.26,-1.74,-3.61,5.2,-2.96,-3.45,4.56,-49.19,148.0,-88.89,26.38,26.38,0.5188895719362759,0.5336317735460985,-0.0147422016098225,-10.79,-8.34,17.18,-5.82,-1.09,7.09,-10.97,-0.81,-4.8,-8.03,7.58,3.36,-4.48,-8.71,14.2,0
2020-10-02,-0.3608599999999999,55.44,0.0,19.65,-1.75,3.59,0.3,-0.99,1.24,2.46,-0.9,2.82,1.34,-1.63,3.13,0.74,-2.04,1.94,2.58,-0.24,-1.32,3.29,-1.42,-0.19,-0.27,-73.15,63.64,72.41,27.63,27.63,0.5165113285818267,0.5348571057547403,-0.0183457771729136,0.3,-8.85,4.19,-4.5,2.28,6.36,-12.76,-4.56,-2.33,-10.43,5.34,1.11,7.73,-6.31,-0.66,0
2020-10-09,-0.3423429999999999,217.79,0.0,-9.15,2.98,-3.14,-2.6,6.04,-2.91,0.19,3.74,0.03,-0.97,3.57,-3.09,-2.01,5.26,-2.68,0.58,5.2,-1.74,-0.7,4.56,-2.96,-2.28,-88.89,-49.19,271.43,25.0,25.0,0.5355608194557376,0.5188895719362759,0.0166712475194616,17.18,-10.79,3.97,7.09,-5.82,1.3,-4.8,-10.97,-7.47,3.36,-8.03,-3.2,14.2,-4.48,3.72,0
2020-10-16,-0.228701,-66.64999999999998,0.0,-1.3000000000000045,0.3,-1.75,-5.78,2.46,-0.99,-3.41,1.34,-0.9,-2.98,0.74,-1.63,-5.24,2.58,-2.04,-1.88,3.29,-0.24,-6.03,-0.27,-1.42,-5.18,72.41,-73.15,-52.0,27.41,27.41,0.5386054940095835,0.5165113285818267,0.0220941654277567,4.19,0.3,4.68,6.36,-4.5,-5.82,-2.33,-12.76,-6.11,1.11,-10.43,-4.68,-0.66,7.73,3.74,0
2020-10-23,-0.2218939999999999,-273.45,3.0,0.0500000000000042,-2.6,2.98,0.85,0.19,6.04,-1.06,-0.97,3.74,0.23,-2.01,3.57,0.49,0.58,5.26,0.21,-0.7,5.2,1.63,-2.28,4.56,1.28,271.43,-88.89,-126.92,27.55,27.55,0.533292078557863,0.5355608194557376,-0.0022687408978746,3.97,17.18,-0.54,1.3,7.09,-6.71,-7.47,-4.8,-2.74,-3.2,3.36,1.51,3.72,14.2,-6.56,0
2020-10-30,-0.321955,134.56,3.0,2.625,-5.78,0.3,13.25,-3.41,2.46,11.94,-2.98,1.34,5.38,-5.24,0.74,12.98,-1.88,2.58,12.0,-6.03,3.29,10.31,-5.18,-0.27,16.31,-52.0,72.41,12.5,38.02,38.02,0.5080306456955929,0.5386054940095835,-0.0305748483139906,4.68,4.19,25.9,-5.82,6.36,16.04,-6.11,-2.33,20.5,-4.68,1.11,21.57,3.74,-0.66,23.91,0
2020-11-06,-0.37859,267.67,0.0,-5.075000000000006,0.85,-2.6,7.47,-1.06,0.19,8.87,0.23,-0.97,4.92,0.49,-2.01,7.81,0.21,0.58,10.46,1.63,-0.7,2.83,1.28,-2.28,9.5,-126.92,271.43,-614.29,24.86,24.86,0.51294668213707,0.533292078557863,-0.020345396420793,-0.54,3.97,24.18,-6.71,1.3,17.27,-2.74,-7.47,22.29,1.51,-3.2,14.74,-6.56,3.72,30.88,0
2020-11-13,-0.4031859999999999,-247.14,-3.0,-10.65,13.25,-5.78,0.81,11.94,-3.41,1.0,5.38,-2.98,3.94,12.98,-5.24,0.94,12.0,-1.88,3.66,10.31,-6.03,2.85,16.31,-5.18,2.23,12.5,-52.0,55.56,23.1,23.1,0.5183741654613092,0.5080306456955929,0.0103435197657163,25.9,4.68,3.98,16.04,-5.82,4.5,20.5,-6.11,10.98,21.57,-4.68,12.67,23.91,3.74,7.4,0
2020-11-20,-0.33690121,-168.99,-3.0,21.15,7.47,0.85,3.13,8.87,-1.06,3.46,4.92,0.23,3.67,7.81,0.49,3.23,10.46,0.21,4.44,2.83,1.63,3.92,9.5,1.28,4.44,-614.29,-126.92,-16.67,23.7,23.7,0.5419657556631501,0.51294668213707,0.0290190735260801,24.18,-0.54,7.88,17.27,-6.71,5.67,22.29,-2.74,13.32,14.74,1.51,21.83,30.88,-6.56,8.99,0
2020-11-27,-0.1816017,388.96,0.0,1.9249999999999967,0.81,13.25,2.81,1.0,11.94,0.82,3.94,5.38,2.13,0.94,12.98,2.41,3.66,12.0,0.91,2.85,10.31,0.79,2.23,16.31,1.49,55.56,12.5,169.05,20.84,20.84,0.5414566542705365,0.5183741654613092,0.0230824888092272,3.98,25.9,-2.47,4.5,16.04,4.87,10.98,20.5,4.7,12.67,21.57,11.1,7.4,23.91,-8.64,0
2020-12-04,-0.0568417899999999,-45.88,-1.0,-10.0,3.13,7.47,-0.32,3.46,8.87,-0.33,3.67,4.92,2.4,3.23,7.81,-0.34,4.44,10.46,-0.73,3.92,2.83,1.01,4.44,9.5,-1.57,-16.67,-614.29,156.67,20.79,20.79,0.5720092322669138,0.5419657556631501,0.0300434766037637,7.88,24.18,-2.44,5.67,17.27,-3.21,13.32,22.29,-2.02,21.83,14.74,1.85,8.99,30.88,-10.58,1
2020-12-11,0.2154027,-492.84,0.0,0.1000000000000014,2.81,0.81,4.99,0.82,1.0,7.35,2.13,3.94,11.17,2.41,0.94,5.43,0.91,3.66,6.67,0.79,2.85,5.01,1.49,2.23,6.44,169.05,55.56,-20.35,23.31,23.31,0.5371245770377603,0.5414566542705365,-0.0043320772327761,-2.47,3.98,12.39,4.87,4.5,-1.94,4.7,10.98,8.52,11.1,12.67,16.52,-8.64,7.4,8.1,1
2020-12-18,0.448796,11.579999999999984,3.0,-2.2250000000000014,-0.32,3.13,3.16,-0.33,3.46,2.48,2.4,3.67,7.18,-0.34,3.23,3.09,-0.73,4.44,4.4,1.01,3.92,1.82,-1.57,4.44,3.98,156.67,-16.67,76.62,21.57,21.57,0.5766762244955868,0.5720092322669138,0.0046669922286729,-2.44,7.88,2.62,-3.21,5.67,0.98,-2.02,13.32,11.46,1.85,21.83,15.63,-10.58,8.99,2.98,1
2021-01-08,0.562271,61.670000000000016,4.0,0.5000000000000071,4.99,2.81,-2.59,7.35,0.82,-2.22,11.17,2.13,1.32,5.43,2.41,-2.43,6.67,0.91,0.37,5.01,0.79,0.09,6.44,1.49,-2.05,-20.35,169.05,30.0,21.56,21.56,0.5137322244846357,0.5371245770377603,-0.0233923525531245,12.39,-2.47,-6.45,-1.94,4.87,-0.86,8.52,4.7,-2.91,16.52,11.1,-2.04,8.1,-8.64,-5.59,1
2021-01-15,0.285697,-71.32999999999998,2.0,-4.574999999999996,3.16,-0.32,-4.87,2.48,-0.33,-1.88,7.18,2.4,-1.06,3.09,-0.34,-4.25,4.4,-0.73,-1.54,1.82,1.01,-1.96,3.98,-1.57,-4.35,76.62,156.67,-25.74,24.34,24.34,0.4823507147837897,0.5766762244955868,-0.094325509711797,2.62,-2.44,-10.26,0.98,-3.21,-1.87,11.46,-2.02,-10.23,15.63,1.85,-11.97,2.98,-10.58,-8.18,1
2021-01-22,-0.4316859999999999,160.62,0.0,-3.625000000000004,-2.59,4.99,-3.07,-2.22,7.35,2.28,1.32,11.17,1.36,-2.43,5.43,-2.01,0.37,6.67,1.42,0.09,5.01,0.65,-2.05,6.44,-2.68,30.0,-20.35,-94.02,21.91,21.91,0.4811992693201692,0.5137322244846357,-0.0325329551644665,-6.45,12.39,2.91,-0.86,-1.94,5.29,-2.91,8.52,-13.09,-2.04,16.52,-4.28,-5.59,8.1,6.41,1
2021-01-29,-1.081527,60.55000000000001,0.0,16.5,-4.87,3.16,2.85,-1.88,2.48,4.0,-1.06,7.18,5.1,-4.25,3.09,3.1,-1.54,4.4,4.57,-1.96,1.82,5.9,-4.35,3.98,4.52,-25.74,76.62,-64.36,33.09,33.09,0.476900774268273,0.4823507147837897,-0.0054499405155167,-10.26,2.62,9.26,-1.87,0.98,7.27,-10.23,11.46,-3.57,-11.97,15.63,9.09,-8.18,2.98,12.42,1
2021-02-05,-1.478054,-145.93,0.0,5.324999999999999,-3.07,-2.59,2.08,2.28,-2.22,-0.15,1.36,1.32,0.21,-2.01,-2.43,1.62,1.42,0.37,0.26,0.65,0.09,1.19,-2.68,-2.05,3.93,-94.02,30.0,-28.57,20.87,20.87,0.5092235527969398,0.4811992693201692,0.0280242834767705,2.91,-6.45,4.36,5.29,-0.86,-2.18,-13.09,-2.91,8.05,-4.28,-2.04,15.8,6.41,-5.59,3.22,0
2021-02-12,-1.012466,34.49000000000001,0.0,-30.750000000000004,2.85,-4.87,-1.61,4.0,-1.88,-0.6,5.1,-1.06,-3.0,3.1,-4.25,-1.4,4.57,-1.54,-0.58,5.9,-1.96,-3.26,4.52,-4.35,-0.56,-64.36,-25.74,-458.33,19.97,19.97,0.496050067700413,0.476900774268273,0.01914929343214,9.26,-10.26,9.39,7.27,-1.87,-8.89,-3.57,-10.23,11.44,9.09,-11.97,8.15,12.42,-8.18,5.12,0
2021-02-19,0.0383199999999999,37.44,0.0,20.25,2.08,-3.07,0.1,-0.15,2.28,-0.35,0.21,1.36,-4.19,1.62,-2.01,0.05,0.26,1.42,0.95,1.19,0.65,-2.78,3.93,-2.68,1.0,-28.57,-94.02,-2060.0,22.05,22.05,0.513353035468817,0.5092235527969398,0.0041294826718772,4.36,2.91,11.68,-2.18,5.29,-5.03,8.05,-13.09,17.06,15.8,-4.28,-5.71,3.22,6.41,4.95,0
2021-02-26,0.987877,-25.590000000000032,0.0,2.474999999999998,-1.61,2.85,4.29,-0.6,4.0,2.85,-3.0,5.1,0.69,-1.4,3.1,4.02,-0.58,4.57,3.85,-3.26,5.9,2.94,-0.56,4.52,4.94,-458.33,-64.36,-21.71,27.95,27.95,0.5322695309217313,0.496050067700413,0.0362194632213183,9.39,9.26,13.16,-8.89,7.27,8.85,11.44,-3.57,10.87,8.15,9.09,-0.16,5.12,12.42,5.67,0
2021-03-05,1.826354,203.47000000000003,0.0,-13.525,0.1,2.08,1.18,-0.35,-0.15,2.19,-4.19,0.21,2.96,0.05,1.62,1.41,0.95,0.26,2.78,-2.78,1.19,2.48,1.0,3.93,0.35,-2060.0,-28.57,-2.04,24.66,24.66,0.4965663968661655,0.513353035468817,-0.0167866386026515,11.68,4.36,6.42,-5.03,-2.18,7.53,17.06,8.05,-3.8,-5.71,15.8,-0.36,4.95,3.22,2.37,0
2021-03-12,1.909493,-14.16999999999996,-1.0,18.425,4.29,-1.61,-0.31,2.85,-0.6,-0.09,0.69,-3.0,0.09,4.02,-1.4,-0.23,3.85,-0.58,0.86,2.94,-3.26,0.27,4.94,-0.56,-0.97,-21.71,-458.33,-37.62,20.69,20.69,0.5275811092306998,0.5322695309217313,-0.0046884216910315,13.16,9.39,1.31,8.85,-8.89,1.93,10.87,11.44,-6.43,-0.16,8.15,-1.33,5.67,5.12,2.55,0
2021-03-19,1.218216,42.25999999999999,-1.0,-1.125,1.18,0.1,3.09,2.19,-0.35,3.88,2.96,-4.19,3.24,1.41,0.05,3.26,2.78,0.95,3.99,2.48,-2.78,4.08,0.35,1.0,2.29,-2.04,-2060.0,-45.83,20.95,20.95,0.4940795696615532,0.4965663968661655,-0.0024868272046122,6.42,11.68,1.7,7.53,-5.03,0.52,-3.8,17.06,-3.81,-0.36,-5.71,2.38,2.37,4.95,5.44,0
2021-03-26,0.42157,-116.24,0.0,-13.975,-0.31,4.29,4.14,-0.09,2.85,4.82,0.09,0.69,5.18,-0.23,4.02,4.28,0.86,3.85,4.81,0.27,2.94,4.92,-0.97,4.94,3.96,-37.62,-21.71,-25.4,18.86,18.86,0.5210067982003904,0.5275811092306998,-0.0065743110303093,1.31,13.16,3.4,1.93,8.85,-0.15,-6.43,10.87,0.1,-1.33,-0.16,5.45,2.55,5.67,2.84,0
2021-04-09,-0.6445099999999999,-303.21000000000004,0.0,-13.250000000000002,3.09,1.18,0.33,3.88,2.19,0.54,3.24,2.96,2.36,3.26,1.41,0.4,3.99,2.78,1.17,4.08,2.48,1.24,2.29,0.35,1.09,-45.83,-2.04,-13.46,16.69,16.69,0.5134252722218802,0.4940795696615532,0.0193457025603269,1.7,6.42,-2.0,0.52,7.53,-0.79,-3.81,-3.8,-0.98,2.38,-0.36,2.62,5.44,2.37,-1.46,0
2021-04-16,-0.990783,-68.80000000000001,-4.0,21.075000000000003,4.14,-0.31,-0.71,4.82,-0.09,-0.11,5.18,0.09,2.43,4.28,-0.23,-0.57,4.81,0.86,0.21,4.92,0.27,-0.49,3.96,-0.97,-0.85,-25.4,-37.62,78.72,16.25,16.25,0.5339442877869629,0.5210067982003904,0.0129374895865724,3.4,1.31,-7.23,-0.15,1.93,1.2,0.1,-6.43,0.02,5.45,-1.33,-2.25,2.84,2.55,4.56,0
2021-04-23,-0.5739090000000001,-18.580000000000013,-4.0,-2.375,0.33,3.09,2.75,0.54,3.88,1.8,2.36,3.24,-0.24,0.4,3.26,2.55,1.17,3.99,1.63,1.24,4.08,1.13,1.09,2.29,4.41,-13.46,-45.83,-13.33,17.33,17.33,0.5396119760806332,0.5134252722218802,0.0261867038587529,-2.0,1.7,-0.24,-0.79,0.52,6.17,-0.98,-3.81,7.34,2.62,2.38,8.94,-1.46,5.44,9.22,0
2021-04-30,-0.374105,12.310000000000002,0.0,1.275000000000002,-0.71,4.14,1.06,-0.11,4.82,-0.72,2.43,5.18,-3.77,-0.57,4.28,0.71,0.21,4.81,0.03,-0.49,4.92,-0.0,-0.85,3.96,4.03,78.72,-25.4,-1.19,18.61,18.61,0.5310833234875134,0.5339442877869629,-0.0028609642994494,-7.23,3.4,2.96,1.2,-0.15,2.87,0.02,0.1,3.51,-2.25,5.45,9.96,4.56,2.84,6.18,0
2021-05-07,-0.2768279999999999,28.77000000000001,0.0,6.675000000000004,2.75,0.33,-1.57,1.8,0.54,-1.65,-0.24,2.36,-1.05,2.55,0.4,-1.56,1.63,1.17,-1.04,1.13,1.24,-1.22,4.41,1.09,-0.27,-13.33,-13.46,25.64,16.69,16.69,0.5273506527385229,0.5396119760806332,-0.0122613233421102,-0.24,-2.0,-1.39,6.17,-0.79,-10.11,7.34,-0.98,-0.43,8.94,2.62,-3.84,9.22,-1.46,4.1,0
2021-05-14,-0.2136439999999999,8.409999999999997,0.0,-2.6000000000000014,1.06,-0.71,-0.3,-0.72,-0.11,1.56,-3.77,2.43,1.6,0.71,-0.57,0.1,0.03,0.21,1.94,-0.0,-0.49,1.38,4.03,-0.85,-0.15,-1.19,78.72,-20.48,18.81,18.81,0.4926397320573124,0.5310833234875134,-0.038443591430201,2.96,-7.23,1.33,2.87,1.2,-8.83,3.51,0.02,-2.39,9.96,-2.25,-0.97,6.18,4.56,3.4,0
2021-05-21,-0.116358,-31.14000000000001,0.0,5.774999999999995,-1.57,2.75,0.73,-1.65,1.8,1.93,-1.05,-0.24,0.62,-1.56,2.55,0.99,-1.04,1.63,2.39,-1.22,1.13,1.84,-0.27,4.41,0.92,25.64,-13.33,36.73,20.15,20.15,0.5007986560025569,0.5273506527385229,-0.0265519967359659,-1.39,-0.24,2.76,-10.11,6.17,0.36,-0.43,7.34,2.32,-3.84,8.94,6.25,4.1,9.22,0.97,0
2021-05-28,-0.019233,122.73999999999998,0.0,-10.674999999999995,-0.3,1.06,1.59,1.56,-0.72,0.22,1.6,-3.77,-0.51,0.1,0.71,1.3,1.94,0.03,0.16,1.38,-0.0,1.12,-0.15,4.03,-0.15,-20.48,-1.19,-9.09,16.76,16.76,0.5241626623995336,0.4926397320573124,0.0315229303422212,1.33,2.96,-1.47,-8.83,2.87,1.2,-2.39,3.51,5.93,-0.97,9.96,2.38,3.4,6.18,-2.99,0
