Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,TED,Previous TED,TED_Change,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change,festive
2021-06-25,1.134257,57.120000000000005,-1.0,0.5000000000000014,1.66,0.8,-1.52,-0.06,0.98,1.05,-0.01,-1.85,-1.42,1.35,0.86,-1.05,1.52,1.47,-0.54,1.83,0.64,1.57,-1.89,3.29,-2.41,74.0,-43.18,72.41,15.62,15.62,0.09,0.11,-0.02,0.5456290060125318,0.5081490380297523,0.0374799679827795,-4.82,-2.78,-4.42,-4.19,-5.0,-3.38,6.18,0.67,-12.72,-2.04,6.24,0.18,-5.37,10.64,-2.84,0
2021-07-02,1.973591,70.12,-1.0,-0.0644999999999981,0.77,-0.1,-1.28,-0.38,1.52,0.89,0.7,0.35,-1.17,0.58,0.26,-0.88,1.24,2.09,-0.43,1.63,1.54,0.76,-3.14,2.03,-0.76,62.67,-6.25,11.48,15.07,15.07,0.09,0.11,-0.02,0.5513538747032097,0.5235672801772864,0.0277865945259233,-6.31,3.87,1.24,-4.75,-9.91,-4.66,0.61,1.57,-10.02,-4.43,5.59,2.67,-4.31,5.91,-2.56,0
2021-07-09,2.201369,-153.04000000000002,0.0,0.8600000000000015,-0.17,2.45,0.02,0.77,3.01,2.39,-0.06,2.03,1.02,0.04,2.58,0.47,1.2,3.19,1.43,1.34,4.16,1.47,-1.69,1.17,0.21,-27.13,128.7,-16.67,16.18,16.18,0.07,0.09,-0.0199999999999999,0.5461730057282336,0.5226068035806704,0.0235662021475632,-3.9,1.23,5.36,-8.63,-6.9,0.02,-4.13,5.16,-1.11,-2.95,1.45,1.88,-3.49,2.96,-0.28,0
2021-07-16,1.841332,-164.95,0.0,-1.3099999999999987,-0.13,-0.03,3.01,0.64,-0.3,5.88,-0.68,-1.29,3.67,0.02,-0.03,3.54,0.42,1.53,4.21,2.39,0.41,3.32,-0.25,-4.54,4.36,46.01,45.54,20.17,18.45,18.45,0.08,0.09,-0.0099999999999999,0.5449424154585399,0.5355157777681947,0.0094266376903452,-3.75,-3.92,11.9,-8.68,-0.16,3.17,-7.34,1.64,4.48,3.85,-4.54,9.01,-1.53,-3.71,1.12,0
2021-07-23,1.031527,44.79000000000002,0.0,-1.806249999999998,-1.52,1.66,0.86,1.05,-0.06,3.79,-1.42,-0.01,2.32,-1.05,1.35,1.43,-0.54,1.52,2.67,1.57,1.83,0.25,-2.41,-1.89,0.8,73.91,-10.68,61.25,17.2,17.2,0.08,0.1,-0.02,0.5144745336439288,0.5456290060125318,-0.031154472368603,-4.42,-4.82,7.3,-3.38,-4.19,3.23,-12.72,6.18,1.32,0.18,-2.04,-1.95,-2.84,-5.37,-4.12,0
2021-07-30,-0.253227,68.43,0.0,2.600750000000001,-1.28,0.77,1.65,0.89,-0.38,4.84,-1.17,0.7,2.41,-0.88,0.58,2.25,-0.43,1.24,3.26,0.76,1.63,2.1,-0.76,-3.14,1.25,-29.07,-30.92,52.46,18.24,18.24,0.06,0.09,-0.03,0.5061340110919379,0.5513538747032097,-0.0452198636112718,1.24,-6.31,6.48,-4.66,-4.75,5.65,-10.02,0.61,4.6,2.67,-4.43,2.78,-2.56,-4.31,-3.37,0
2021-08-06,-1.277146,2.8700000000000045,0.0,0.1777500000000006,0.02,-0.17,0.9,2.39,0.77,3.38,1.02,-0.06,4.16,0.47,0.04,1.36,1.43,1.2,1.71,1.47,1.34,2.31,0.21,-1.69,-0.27,20.17,46.01,-13.29,16.15,16.15,0.07,0.07,0.0,0.513640975695883,0.5461730057282336,-0.0325320300323506,5.36,-3.9,1.61,0.02,-8.63,2.48,-1.11,-4.13,-2.93,1.88,-2.95,4.86,-0.28,-3.49,-6.01,0
2021-08-13,-1.89865846,-20.49000000000001,0.0,1.4030000000000011,3.01,-0.13,-2.08,5.88,0.64,-0.05,3.67,-0.68,1.54,3.54,0.02,-1.67,4.21,0.42,-0.32,3.32,2.39,0.03,4.36,-0.25,-2.91,100.0,11.48,44.12,15.45,15.45,0.06,0.08,-0.02,0.5426064873340858,0.5449424154585399,-0.0023359281244541,11.9,-3.75,-0.54,3.17,-8.68,-2.21,4.48,-7.34,-1.0,9.01,3.85,1.81,1.12,-1.53,-5.32,0
2021-08-20,-2.05546,-88.11000000000001,0.0,1.5280000000000011,0.86,-1.52,-2.6,3.79,1.05,-1.47,2.32,-1.42,-0.49,1.43,-1.05,-2.34,2.67,-0.54,-0.98,0.25,1.57,-1.1,0.8,-2.41,-1.8,32.0,-16.67,141.41,18.56,18.56,0.08,0.08,0.0,0.5281258040569323,0.5144745336439288,0.0136512704130035,7.3,-4.42,-2.45,3.23,-3.38,-6.96,1.32,-12.72,5.51,-1.95,0.18,2.59,-4.12,-2.84,-1.91,0
2021-08-27,-1.538362,-116.74,0.0,-1.8152499999999976,1.65,-1.28,-1.18,4.84,0.89,-1.87,2.41,-1.17,-1.01,2.25,-0.88,-1.29,3.26,-0.43,-0.68,2.1,0.76,-1.22,1.25,-0.76,-3.19,-13.29,20.17,127.42,16.39,16.39,0.07,0.06,0.01,0.5513191581253097,0.5061340110919379,0.0451851470333718,6.48,1.24,1.07,5.65,-4.66,-5.59,4.6,-10.02,9.52,2.78,2.67,2.1,-3.37,-2.56,3.97,0
2021-09-03,-1.302723,-152.03,0.0,-0.1722499999999986,0.25,1.28,-1.56,2.93,3.77,-5.04,4.3,0.6,-6.03,0.75,1.75,-2.22,1.15,2.51,-2.67,1.99,2.65,-4.46,0.42,2.49,-3.05,54.26,61.25,106.53,16.41,16.41,0.07,0.08,-0.0099999999999999,0.4459392003829353,0.5148501809154347,-0.0689109805324993,2.77,7.21,1.72,2.86,-0.34,-7.13,-2.99,-0.63,13.94,3.71,5.31,5.3,-5.42,0.61,4.22,0
2021-09-10,-1.089046,20.919999999999987,-1.0,0.3512500000000006,-2.28,2.58,0.94,-0.06,5.54,-5.05,1.91,4.1,-6.46,-1.83,3.14,-0.23,-0.4,4.19,-2.16,0.2,2.37,-2.51,-2.82,2.15,0.15,103.39,32.58,100.42,20.95,20.95,0.07,0.07,0.0,0.5228056686844369,0.5267051939432997,-0.0038995252588628,-2.17,8.95,8.27,-3.18,4.6,-3.99,-3.68,3.68,19.58,-0.11,6.03,5.75,-8.59,0.0,10.1,0
2021-09-17,-0.8092889999999999,-98.11,-1.0,0.3547500000000017,-1.35,1.3,3.88,0.22,4.1,-2.85,1.19,2.66,-3.66,-1.0,1.82,2.5,0.66,2.4,-1.08,1.09,0.55,0.42,-2.12,2.54,4.3,91.5,118.57,75.09,20.81,20.81,0.08,0.06,0.02,0.5403627074415036,0.5398997648535849,0.0004629425879186,2.14,8.21,8.26,-5.69,4.46,-3.39,5.87,1.32,19.35,7.49,-1.46,19.36,2.76,-3.1,9.06,0
2021-09-24,-0.3721549,-20.91,-1.0,2.2650000000000023,-1.03,0.66,2.17,-1.43,3.91,-2.87,-0.98,2.59,-2.59,-1.08,1.3,1.15,-0.38,2.9,-1.52,-0.22,0.66,1.53,-1.63,1.32,3.59,230.17,-24.68,85.12,17.75,17.75,0.1,0.06,0.04,0.5490976481338345,0.5457806540880737,0.0033169940457608,-0.43,4.72,8.23,-7.1,5.24,-2.62,7.98,0.3,10.87,2.56,-1.32,11.04,2.74,-4.29,7.24,0
2021-10-01,0.1214929999999999,-14.03,-2.0,-1.945499999999998,-1.56,0.25,3.0,-5.04,2.93,0.57,-6.03,4.3,-0.65,-2.22,0.75,2.49,-2.67,1.15,0.44,-4.46,1.99,5.03,-3.14,0.72,3.98,119.78,36.33,39.0,21.15,21.15,0.09,0.07,0.0199999999999999,0.5424557457266279,0.4459392003829353,0.0965165453436925,1.72,2.77,7.65,-7.13,2.86,-3.71,13.94,-2.99,3.62,5.3,3.71,4.15,4.22,-5.42,11.01,0
2021-10-08,0.48928,30.54000000000002,-1.0,-1.4567499999999982,0.94,-2.28,2.94,-5.05,-0.06,4.71,-6.46,1.91,2.12,-0.23,-1.83,3.19,-2.16,-0.4,1.66,-2.51,0.2,6.19,0.15,-2.82,2.26,123.01,141.41,31.89,18.77,18.77,0.07,0.07,0.0,0.5453500411935521,0.5228056686844369,0.0225443725091152,8.27,-2.17,-1.42,-3.99,-3.18,-0.66,19.58,-3.68,-2.31,5.75,-0.11,-0.54,10.1,-8.59,4.78,0
2021-10-15,0.6867399999999999,0.7000000000000028,-1.0,-3.4187499999999984,3.88,-1.35,1.57,-2.85,0.22,2.49,-3.66,1.19,1.92,2.5,-1.0,1.72,-1.08,0.66,1.25,0.42,1.09,3.68,4.3,-2.12,-0.71,129.8,72.3,-3.24,16.3,16.3,0.07,0.08,-0.0099999999999999,0.4733179059834421,0.5403627074415036,-0.0670448014580615,8.26,2.14,-1.27,-3.39,-5.69,2.83,19.35,5.87,-6.24,19.36,7.49,-5.8,9.06,2.76,0.22,0
2021-10-22,0.728129,56.55,-1.0,0.0510000000000005,2.17,-1.03,0.26,-2.87,-1.43,2.45,-2.59,-0.98,-0.17,1.15,-1.08,0.64,-1.52,-0.38,0.35,1.53,-0.22,2.18,3.59,-1.63,-2.19,72.38,147.47,-21.22,15.43,15.43,0.06,0.1,-0.04,0.5084075644884257,0.5490976481338345,-0.0406900836454088,8.23,-0.43,-3.97,-2.62,-7.1,2.53,10.87,7.98,-8.01,11.04,2.56,0.67,7.24,2.74,0.7,0
2021-10-29,0.634552,17.05000000000001,0.0,1.69175,3.0,-1.56,-2.67,0.57,-5.04,-2.46,-0.65,-6.03,-3.4,2.49,-2.22,-2.63,0.44,-2.67,-2.57,5.03,-4.46,-1.35,3.98,-3.14,-4.01,55.36,116.59,-19.72,16.26,16.26,0.08,0.09,-0.0099999999999999,0.5319692346653164,0.5424557457266279,-0.0104865110613114,7.65,1.72,-10.18,-3.71,-7.13,1.46,3.62,13.94,-9.29,4.15,5.3,-3.63,11.01,4.22,-8.4,0
2021-11-05,0.4335299999999999,147.92999999999998,0.0,1.443,2.94,0.94,-2.49,4.71,-5.05,-4.03,2.12,-6.46,-4.44,3.19,-0.23,-2.79,1.66,-2.16,-3.71,6.19,-2.51,-4.51,2.26,0.15,-2.39,-30.54,153.62,28.26,16.48,16.48,0.09,0.07,0.0199999999999999,0.5254862955895249,0.5453500411935521,-0.0198637456040272,-1.42,8.27,-2.97,-0.66,-3.99,-0.88,-2.31,19.58,-1.32,-0.54,5.75,-0.42,4.78,10.1,-5.34,0
2021-11-12,0.216794,146.92000000000002,0.0,2.9704999999999995,1.57,3.88,-0.76,2.49,-2.85,-2.67,1.92,-3.66,-4.93,1.72,2.5,-1.14,1.25,-1.08,-2.37,3.68,0.42,-1.1,-0.71,4.3,-5.07,-26.37,152.84,-17.14,16.29,16.29,0.11,0.07,0.0399999999999999,0.5183347238324714,0.4733179059834421,0.0450168178490292,-1.27,8.26,-6.55,2.83,-3.39,-0.32,-6.24,19.35,0.5,-5.8,19.36,0.0,0.22,9.06,-5.89,0
2021-11-19,0.0143930000000001,96.86,0.0,-0.1474999999999998,0.26,2.17,0.64,2.45,-2.87,-3.03,-0.17,-2.59,-5.18,0.64,1.15,-0.1,0.35,-1.52,-2.56,2.18,1.53,-2.49,-2.19,3.59,-3.61,-26.4,62.1,3.69,17.91,17.91,0.11,0.06,0.05,0.4813124852519607,0.5084075644884257,-0.027095079236465,-3.97,8.23,-5.3,2.53,-2.62,0.56,-8.01,10.87,2.2,0.67,11.04,-0.3,0.7,7.24,-5.91,0
2021-11-26,-0.1798369999999999,-16.360000000000014,0.0,-1.3327500000000003,-2.67,3.0,4.66,-2.46,0.57,3.25,-3.4,-0.65,1.41,-2.63,2.49,4.33,-2.57,0.44,1.98,-1.35,5.03,2.39,-5.56,5.33,3.77,-33.67,47.25,46.2,28.62,28.62,0.12,0.07,0.0499999999999999,0.5286373199638117,0.5319692346653164,-0.0033319147015047,-10.18,7.65,3.18,1.46,-3.71,2.66,-9.29,3.62,6.36,-3.63,4.15,5.97,-8.4,11.01,3.13,0
2021-12-03,-0.32569,-101.45,0.0,-0.2125000000000003,-2.49,2.94,5.54,-4.03,4.71,4.97,-4.44,2.12,2.42,-2.79,3.19,5.38,-3.71,1.66,3.52,-4.51,6.19,3.78,-3.41,2.3,4.12,13.64,-24.96,40.63,30.67,30.67,0.13,0.09,0.04,0.5701611152097312,0.5254862955895249,0.0446748196202063,-2.97,-1.42,6.03,-0.88,-0.66,3.55,-1.32,-2.31,4.09,-0.42,-0.54,11.68,-5.34,4.78,9.04,1
2021-12-10,-0.45591,-133.15000000000003,0.0,-4.539500000000001,-0.76,1.57,3.56,-2.67,2.49,0.52,-4.93,1.92,-1.37,-1.14,1.72,2.99,-2.37,1.25,1.5,-1.1,3.68,0.81,-1.43,0.21,4.33,-24.56,-23.54,96.93,18.69,18.69,0.14,0.1,0.04,0.5642350593371699,0.5183347238324714,0.0459003355046985,-6.55,-1.27,16.05,-0.32,2.83,3.45,0.5,-6.24,11.34,0.0,-5.8,9.06,-5.89,0.22,14.79,1
2021-12-17,-0.4620331,-32.900000000000006,0.0,-0.2575000000000003,0.64,0.26,4.4,-3.03,2.45,-0.55,-5.18,-0.17,-1.61,-0.1,0.64,3.46,-2.56,0.35,0.88,-2.49,2.18,-1.31,-4.5,-1.1,5.81,9.24,-26.32,53.27,21.57,21.57,0.16,0.11,0.05,0.5954374171466315,0.4813124852519607,0.1141249318946707,-5.3,-3.97,14.44,0.56,2.53,5.78,2.2,-8.01,18.08,-0.3,0.67,13.78,-5.91,0.7,16.72,1
2021-12-31,-0.41424154,270.6,1.0,1.5155,3.01,-1.11,1.08,2.48,-0.88,-6.62,1.74,-2.5,-10.02,2.91,-1.12,-0.39,2.64,-2.51,-4.1,4.66,-3.87,-5.34,3.43,-5.46,3.44,27.87,28.26,41.09,17.22,17.22,0.15,0.12,0.03,0.6125845726996743,0.5617044666980971,0.0508801060015771,-1.41,-4.93,5.47,1.08,3.85,15.82,-0.72,-0.58,15.82,1.39,4.02,2.15,0.23,-5.56,6.8,1
2022-01-07,-0.349204,181.41,1.0,-3.56725,1.98,0.91,0.42,0.5,-0.55,-7.03,-1.06,-3.33,-8.53,1.69,0.56,-0.96,0.8,-1.88,-3.82,-0.21,-1.35,-3.65,3.82,-2.39,1.06,96.93,-24.56,51.62,18.76,18.76,0.14,0.13,0.01,0.5256904452053051,0.5704048375776258,-0.0447143923723207,9.92,-1.73,-2.27,2.43,0.09,17.12,3.32,1.87,11.96,7.33,3.63,1.74,11.27,-1.84,-2.76,1
2022-01-14,-0.201415,-5.879999999999996,1.0,1.888,4.49,-1.48,1.57,0.85,-4.2,-3.05,-0.41,-6.47,-6.52,3.81,-2.02,0.7,2.22,-3.73,-2.05,1.12,-2.85,-4.22,8.71,-5.07,-1.39,53.27,9.24,78.29,19.19,19.19,0.11,0.15,-0.0399999999999999,0.5460382344162583,0.5730592088902282,-0.0270209744739698,19.67,-8.02,-4.36,3.55,-3.14,17.43,15.12,-2.0,7.33,9.89,0.91,3.58,21.64,-9.57,-1.84,1
2022-01-21,-0.007365,96.80999999999996,0.0,0.6794999999999994,2.7,0.42,0.26,-2.44,-1.73,-4.05,-3.54,-2.75,-6.37,1.75,-0.0,-0.52,-0.15,-1.3,-2.4,-4.04,-1.39,-1.37,5.81,-4.5,1.69,30.12,46.2,44.81,28.85,28.85,0.09,0.16,-0.07,0.5472062183644627,0.5961907135355713,-0.0489844951711085,8.13,-4.91,-4.06,3.78,-2.35,17.05,15.22,-2.25,2.39,11.7,-2.28,2.91,11.65,-6.98,-1.02,1
