Date,StringencyIndex_Average,Previous Stringency,Stringency_Change
2022-02-11,13.89,26.07,-12.18
2022-02-11,43.57,14.66,28.91
2022-02-11,25.39,30.57,-5.18
2022-02-12,36.01,36.79,-0.7800000000000011
2022-02-12,43.56,44.42,-0.8599999999999994
2022-02-12,13.89,29.87,-15.98
2022-02-12,25.39,36.01,-10.619999999999997
2022-02-12,29.86,13.89,15.969999999999999
2022-02-13,25.39,43.57,-18.18
2022-02-13,36.01,25.39,10.619999999999997
2022-02-13,13.89,36.01,-22.119999999999997
2022-02-13,43.56,43.56,0.0
2022-02-13,29.86,13.89,15.969999999999999
2022-02-14,43.56,25.39,18.17
2022-02-14,36.0,29.86,6.140000000000001
2022-02-14,13.89,25.39,-11.5
2022-02-14,25.39,36.01,-10.619999999999997
2022-02-14,29.86,13.89,15.969999999999999
2022-02-15,29.06,43.56,-14.500000000000004
2022-02-15,25.39,29.86,-4.469999999999999
2022-02-15,13.89,43.56,-29.67
2022-02-15,17.59,36.0,-18.41
2022-02-15,29.86,13.89,15.969999999999999
2022-02-16,17.59,25.39,-7.800000000000001
2022-02-16,25.38,29.86,-4.48
2022-02-16,13.89,29.06,-15.169999999999998
2022-02-16,29.06,25.39,3.669999999999998
2022-02-16,29.85,13.89,15.96
2022-02-17,13.89,17.59,-3.6999999999999993
2022-02-17,29.06,29.86,-0.8000000000000007
2022-02-17,29.85,17.59,12.260000000000002
2022-02-17,25.38,25.38,0.0
2022-02-17,17.59,13.89,3.6999999999999993
2022-02-18,29.06,29.06,0.0
2022-02-18,17.59,29.85,-12.260000000000002
2022-02-18,13.89,13.89,0.0
2022-02-18,17.59,29.06,-11.469999999999999
2022-02-18,25.38,29.85,-4.470000000000002
2022-02-19,25.38,25.38,0.0
2022-02-19,29.06,17.59,11.469999999999999
2022-02-19,13.89,29.06,-15.169999999999998
2022-02-19,17.59,17.59,0.0
2022-02-19,17.59,13.89,3.6999999999999993
2022-02-20,17.59,17.59,0.0
2022-02-20,25.38,25.38,0.0
2022-02-20,17.59,25.38,-7.789999999999999
2022-02-20,29.06,29.06,0.0
2022-02-20,13.89,13.89,0.0
2022-02-21,17.59,17.59,0.0
2022-02-21,13.89,17.59,-3.6999999999999993
2022-02-21,25.38,17.59,7.789999999999999
2022-02-21,17.59,25.38,-7.789999999999999
2022-02-21,29.06,17.59,11.469999999999999
2022-02-22,17.59,29.06,-11.469999999999999
2022-02-22,25.37,13.89,11.48
2022-02-22,17.59,17.59,0.0
2022-02-22,29.06,13.89,15.169999999999998
2022-02-22,13.89,25.38,-11.489999999999998
2022-02-23,17.59,17.59,0.0
2022-02-23,13.89,29.06,-15.169999999999998
2022-02-23,25.37,17.59,7.780000000000001
2022-02-23,29.05,25.37,3.6799999999999997
2022-02-23,17.59,17.59,0.0
2022-02-24,29.05,29.06,-0.00999999999999801
2022-02-24,25.37,13.89,11.48
2022-02-24,17.59,17.59,0.0
2022-02-24,13.89,13.89,0.0
2022-02-24,17.59,25.37,-7.780000000000001
2022-02-25,29.05,29.05,0.0
2022-02-25,13.89,17.59,-3.6999999999999993
2022-02-25,13.89,29.05,-15.16
2022-02-25,17.59,25.37,-7.780000000000001
2022-02-25,29.07,17.59,11.48
2022-02-26,13.89,13.89,0.0
2022-02-26,17.59,17.59,0.0
2022-02-26,29.07,29.05,0.019999999999999574
2022-02-26,29.05,13.89,15.16
2022-02-26,13.89,13.89,0.0
2022-02-27,29.07,17.59,11.48
2022-02-27,29.05,29.07,-0.019999999999999574
2022-02-27,13.89,13.89,0.0
2022-02-27,17.59,17.59,0.0
2022-02-27,13.89,29.07,-15.18
2022-02-28,13.89,29.05,-15.16
2022-02-28,17.59,13.89,3.6999999999999993
2022-02-28,13.89,29.07,-15.18
2022-02-28,17.59,29.05,-11.46
2022-02-28,23.15,13.89,9.259999999999998
2022-03-01,13.89,17.59,-3.6999999999999993
2022-03-01,17.59,13.89,3.6999999999999993
2022-03-01,17.59,13.89,3.6999999999999993
2022-03-01,13.89,17.59,-3.6999999999999993
2022-03-01,23.15,13.89,9.259999999999998
2022-03-02,23.15,17.59,5.559999999999999
2022-03-02,17.59,23.15,-5.559999999999999
2022-03-02,17.59,13.89,3.6999999999999993
2022-03-02,13.89,17.59,-3.6999999999999993
2022-03-02,13.89,17.59,-3.6999999999999993
2022-03-03,17.59,13.89,3.6999999999999993
2022-03-03,17.59,23.15,-5.559999999999999
2022-03-03,13.89,23.15,-9.259999999999998
2022-03-03,13.89,17.59,-3.6999999999999993
2022-03-03,23.15,17.59,5.559999999999999
2022-03-04,13.89,13.89,0.0
2022-03-04,13.89,13.89,0.0
2022-03-04,17.59,17.59,0.0
2022-03-04,17.59,17.59,0.0
2022-03-04,23.15,13.89,9.259999999999998
2022-03-05,13.89,13.89,0.0
2022-03-05,17.59,23.15,-5.559999999999999
2022-03-05,13.89,13.89,0.0
2022-03-05,17.59,13.89,3.6999999999999993
2022-03-05,23.15,17.59,5.559999999999999
2022-03-06,13.89,17.59,-3.6999999999999993
2022-03-06,17.59,23.15,-5.559999999999999
2022-03-06,17.59,13.89,3.6999999999999993
2022-03-06,13.89,17.59,-3.6999999999999993
2022-03-06,23.15,13.89,9.259999999999998
2022-03-07,13.89,17.59,-3.6999999999999993
2022-03-07,17.59,23.15,-5.559999999999999
2022-03-07,23.15,13.89,9.259999999999998
2022-03-07,13.89,17.59,-3.6999999999999993
2022-03-07,17.59,17.59,0.0
2022-03-08,17.59,13.89,3.6999999999999993
2022-03-08,13.89,23.15,-9.259999999999998
2022-03-08,13.89,13.89,0.0
2022-03-08,23.15,17.59,5.559999999999999
2022-03-08,17.59,23.15,-5.559999999999999
2022-03-09,13.89,13.89,0.0
2022-03-09,23.15,17.59,5.559999999999999
2022-03-09,17.59,17.59,0.0
2022-03-09,17.59,13.89,3.6999999999999993
2022-03-09,13.89,13.89,0.0
2022-03-10,13.89,23.15,-9.259999999999998
2022-03-10,13.89,17.59,-3.6999999999999993
2022-03-10,17.59,13.89,3.6999999999999993
2022-03-10,17.59,23.15,-5.559999999999999
2022-03-10,23.15,17.59,5.559999999999999
2022-03-11,13.89,17.59,-3.6999999999999993
2022-03-11,17.59,13.89,3.6999999999999993
2022-03-11,17.59,13.89,3.6999999999999993
2022-03-11,23.15,13.89,9.259999999999998
2022-03-11,13.89,17.59,-3.6999999999999993
2022-03-12,13.89,17.59,-3.6999999999999993
2022-03-12,17.59,23.15,-5.559999999999999
2022-03-12,23.15,13.89,9.259999999999998
2022-03-12,13.89,17.59,-3.6999999999999993
2022-03-12,17.59,17.59,0.0
2022-03-13,17.59,23.15,-5.559999999999999
2022-03-13,23.15,13.89,9.259999999999998
2022-03-13,13.89,13.89,0.0
2022-03-13,13.89,17.59,-3.6999999999999993
2022-03-13,17.59,23.15,-5.559999999999999
2022-03-14,23.15,13.89,9.259999999999998
2022-03-14,17.59,17.59,0.0
2022-03-14,13.89,17.59,-3.6999999999999993
2022-03-14,17.59,23.15,-5.559999999999999
2022-03-14,13.89,13.89,0.0
2022-03-15,13.89,13.89,0.0
2022-03-15,17.59,17.59,0.0
2022-03-15,17.59,23.15,-5.559999999999999
2022-03-15,23.15,17.59,5.559999999999999
2022-03-15,13.89,13.89,0.0
2022-03-16,17.59,17.59,0.0
2022-03-16,17.59,13.89,3.6999999999999993
2022-03-16,13.89,13.89,0.0
2022-03-16,13.89,17.59,-3.6999999999999993
2022-03-16,23.15,17.59,5.559999999999999
2022-03-17,17.59,23.15,-5.559999999999999
2022-03-17,17.59,13.89,3.6999999999999993
2022-03-17,13.89,17.59,-3.6999999999999993
2022-03-17,13.89,17.59,-3.6999999999999993
2022-03-17,23.15,13.89,9.259999999999998
2022-03-18,14.81,13.89,0.9199999999999999
2022-03-18,14.81,23.15,-8.339999999999998
2022-03-18,20.37,17.59,2.780000000000001
2022-03-18,11.11,17.59,-6.48
2022-03-18,11.11,13.89,-2.780000000000001
2022-03-19,20.37,13.89,6.48
2022-03-19,11.11,23.15,-12.04
2022-03-19,14.81,14.81,0.0
2022-03-19,14.81,14.81,0.0
2022-03-19,11.11,20.37,-9.260000000000002
2022-03-20,14.81,11.11,3.700000000000001
2022-03-20,20.37,11.11,9.260000000000002
2022-03-20,11.11,20.37,-9.260000000000002
2022-03-20,14.81,11.11,3.700000000000001
2022-03-20,11.11,14.81,-3.700000000000001
2022-03-21,11.11,14.81,-3.700000000000001
2022-03-21,11.11,11.11,0.0
2022-03-21,14.81,14.81,0.0
2022-03-21,11.11,20.37,-9.260000000000002
2022-03-21,20.37,11.11,9.260000000000002
2022-03-22,11.11,14.81,-3.700000000000001
2022-03-22,11.11,11.11,0.0
2022-03-22,20.37,11.11,9.260000000000002
2022-03-22,11.11,11.11,0.0
2022-03-22,14.81,14.81,0.0
2022-03-23,20.37,11.11,9.260000000000002
2022-03-23,14.81,20.37,-5.5600000000000005
2022-03-23,11.11,11.11,0.0
2022-03-23,11.11,11.11,0.0
2022-03-23,11.11,20.37,-9.260000000000002
2022-03-24,14.81,11.11,3.700000000000001
2022-03-24,11.11,14.81,-3.700000000000001
2022-03-24,11.11,20.37,-9.260000000000002
2022-03-24,11.11,14.81,-3.700000000000001
2022-03-24,20.37,11.11,9.260000000000002
2022-03-25,11.11,11.11,0.0
2022-03-25,11.11,11.11,0.0
2022-03-25,14.81,14.81,0.0
2022-03-25,20.37,11.11,9.260000000000002
2022-03-25,11.11,11.11,0.0
2022-03-26,11.11,11.11,0.0
2022-03-26,11.11,20.37,-9.260000000000002
2022-03-26,11.11,11.11,0.0
2022-03-26,20.37,11.11,9.260000000000002
2022-03-26,14.81,14.81,0.0
2022-03-27,20.37,20.37,0.0
2022-03-27,11.11,11.11,0.0
2022-03-27,11.11,11.11,0.0
2022-03-27,11.11,11.11,0.0
2022-03-27,14.81,11.11,3.700000000000001
2022-03-28,20.37,20.37,0.0
2022-03-28,11.11,14.81,-3.700000000000001
2022-03-28,11.11,20.37,-9.260000000000002
2022-03-28,14.81,11.11,3.700000000000001
2022-03-28,11.11,11.11,0.0
2022-03-29,11.11,11.11,0.0
2022-03-29,20.37,14.81,5.5600000000000005
2022-03-29,11.11,20.37,-9.260000000000002
2022-03-29,14.81,11.11,3.700000000000001
2022-03-29,11.11,11.11,0.0
2022-03-30,11.11,14.81,-3.700000000000001
2022-03-30,11.11,11.11,0.0
2022-03-30,11.11,11.11,0.0
2022-03-30,20.37,20.37,0.0
2022-03-30,11.11,11.11,0.0
2022-03-31,20.37,14.81,5.5600000000000005
2022-03-31,11.11,11.11,0.0
2022-03-31,11.11,11.11,0.0
2022-03-31,11.11,11.11,0.0
2022-03-31,11.11,11.11,0.0
2022-04-01,11.11,20.37,-9.260000000000002
2022-04-01,20.37,11.11,9.260000000000002
2022-04-01,11.11,20.37,-9.260000000000002
2022-04-01,11.11,11.11,0.0
2022-04-01,11.11,11.11,0.0
2022-04-02,11.11,11.11,0.0
2022-04-02,11.11,11.11,0.0
2022-04-02,20.37,11.11,9.260000000000002
2022-04-02,11.11,20.37,-9.260000000000002
2022-04-02,11.11,11.11,0.0
2022-04-03,20.37,11.11,9.260000000000002
2022-04-03,11.11,11.11,0.0
2022-04-03,11.11,11.11,0.0
2022-04-03,11.11,11.11,0.0
2022-04-03,11.11,20.37,-9.260000000000002
2022-04-04,11.11,11.11,0.0
2022-04-04,20.37,11.11,9.260000000000002
2022-04-04,11.11,20.37,-9.260000000000002
2022-04-04,11.11,11.11,0.0
2022-04-04,11.11,11.11,0.0
2022-04-05,11.11,11.11,0.0
2022-04-05,11.11,11.11,0.0
2022-04-05,11.11,11.11,0.0
2022-04-05,20.37,20.37,0.0
2022-04-05,11.11,11.11,0.0
2022-04-06,11.11,11.11,0.0
2022-04-06,11.11,11.11,0.0
2022-04-06,20.37,11.11,9.260000000000002
2022-04-06,11.11,11.11,0.0
2022-04-06,11.11,11.11,0.0
2022-04-07,11.11,20.37,-9.260000000000002
2022-04-07,11.11,11.11,0.0
2022-04-07,11.11,11.11,0.0
2022-04-07,20.37,11.11,9.260000000000002
2022-04-07,11.11,20.37,-9.260000000000002
2022-04-08,11.11,11.11,0.0
2022-04-08,11.11,11.11,0.0
2022-04-08,11.11,11.11,0.0
2022-04-08,11.11,11.11,0.0
2022-04-08,20.37,11.11,9.260000000000002
2022-04-09,11.11,20.37,-9.260000000000002
2022-04-09,11.11,11.11,0.0
2022-04-09,11.11,11.11,0.0
2022-04-09,20.37,11.11,9.260000000000002
2022-04-09,11.11,11.11,0.0
2022-04-10,11.11,11.11,0.0
2022-04-10,11.11,20.37,-9.260000000000002
2022-04-10,11.11,11.11,0.0
2022-04-10,11.11,11.11,0.0
2022-04-10,20.37,11.11,9.260000000000002
2022-04-11,20.37,20.37,0.0
2022-04-11,11.11,11.11,0.0
2022-04-11,11.11,11.11,0.0
2022-04-11,11.11,11.11,0.0
2022-04-11,11.11,11.11,0.0
2022-04-12,11.11,11.11,0.0
2022-04-12,11.11,20.37,-9.260000000000002
2022-04-12,11.11,20.37,-9.260000000000002
2022-04-12,20.37,11.11,9.260000000000002
2022-04-12,11.11,11.11,0.0
2022-04-13,11.11,11.11,0.0
2022-04-13,20.37,11.11,9.260000000000002
2022-04-13,11.11,11.11,0.0
2022-04-13,11.11,11.11,0.0
2022-04-13,11.11,11.11,0.0
2022-04-14,11.11,20.37,-9.260000000000002
2022-04-14,11.11,11.11,0.0
2022-04-14,20.37,11.11,9.260000000000002
2022-04-14,11.11,20.37,-9.260000000000002
2022-04-14,11.11,11.11,0.0
2022-04-15,11.11,11.11,0.0
2022-04-15,11.11,11.11,0.0
2022-04-15,20.37,11.11,9.260000000000002
2022-04-15,11.11,11.11,0.0
2022-04-15,11.11,20.37,-9.260000000000002
2022-04-16,11.11,11.11,0.0
2022-04-16,11.11,11.11,0.0
2022-04-16,11.11,11.11,0.0
2022-04-16,11.11,11.11,0.0
2022-04-16,20.37,20.37,0.0
2022-04-17,11.11,11.11,0.0
2022-04-17,11.11,11.11,0.0
2022-04-17,20.37,11.11,9.260000000000002
2022-04-17,11.11,11.11,0.0
2022-04-17,11.11,11.11,0.0
2022-04-18,11.11,11.11,0.0
2022-04-18,11.11,20.37,-9.260000000000002
2022-04-18,11.11,11.11,0.0
2022-04-18,11.11,11.11,0.0
2022-04-18,12.96,20.37,-7.41
2022-04-19,11.11,11.11,0.0
2022-04-19,11.11,11.11,0.0
2022-04-19,11.11,11.11,0.0
2022-04-19,11.11,11.11,0.0
2022-04-19,11.11,11.11,0.0
2022-04-20,11.11,11.11,0.0
2022-04-20,11.11,12.96,-1.8500000000000014
2022-04-20,11.11,11.11,0.0
2022-04-20,11.11,11.11,0.0
2022-04-20,11.11,11.11,0.0
2022-04-21,11.11,11.11,0.0
2022-04-21,11.11,11.11,0.0
2022-04-21,11.11,11.11,0.0
2022-04-21,11.11,11.11,0.0
2022-04-21,11.11,11.11,0.0
2022-04-22,11.11,11.11,0.0
2022-04-22,11.11,11.11,0.0
2022-04-22,11.11,11.11,0.0
2022-04-22,11.11,11.11,0.0
2022-04-22,11.11,11.11,0.0
2022-04-23,11.11,11.11,0.0
2022-04-23,11.11,11.11,0.0
2022-04-23,11.11,11.11,0.0
2022-04-23,11.11,11.11,0.0
2022-04-23,11.11,11.11,0.0
2022-04-24,11.11,11.11,0.0
2022-04-24,11.11,11.11,0.0
2022-04-24,11.11,11.11,0.0
2022-04-24,11.11,11.11,0.0
2022-04-24,11.11,11.11,0.0
2022-04-25,11.11,11.11,0.0
2022-04-25,11.11,11.11,0.0
2022-04-25,11.11,11.11,0.0
2022-04-25,11.11,11.11,0.0
2022-04-25,11.11,11.11,0.0
2022-04-26,11.11,11.11,0.0
2022-04-26,11.11,11.11,0.0
2022-04-26,11.11,11.11,0.0
2022-04-26,11.11,11.11,0.0
2022-04-26,11.11,11.11,0.0
2022-04-27,11.11,11.11,0.0
2022-04-27,11.11,11.11,0.0
2022-04-27,11.11,11.11,0.0
2022-04-27,11.11,11.11,0.0
2022-04-27,11.11,11.11,0.0
2022-04-28,11.11,11.11,0.0
2022-04-28,11.11,11.11,0.0
2022-04-28,11.11,11.11,0.0
2022-04-28,11.11,11.11,0.0
2022-04-28,11.11,11.11,0.0
2022-04-29,11.11,11.11,0.0
2022-04-29,11.11,11.11,0.0
2022-04-29,11.11,11.11,0.0
2022-04-29,11.11,11.11,0.0
2022-04-29,11.11,11.11,0.0
2022-04-30,11.11,11.11,0.0
2022-04-30,11.11,11.11,0.0
2022-04-30,11.11,11.11,0.0
2022-04-30,11.11,11.11,0.0
2022-04-30,11.11,11.11,0.0
2022-05-01,11.11,11.11,0.0
2022-05-01,11.11,11.11,0.0
2022-05-01,11.11,11.11,0.0
2022-05-01,11.11,11.11,0.0
2022-05-01,11.11,11.11,0.0
2022-05-02,11.11,11.11,0.0
2022-05-02,11.11,11.11,0.0
2022-05-02,11.11,11.11,0.0
2022-05-02,11.11,11.11,0.0
2022-05-02,11.11,11.11,0.0
2022-05-03,11.11,11.11,0.0
2022-05-03,11.11,11.11,0.0
2022-05-03,11.11,11.11,0.0
2022-05-03,11.11,11.11,0.0
2022-05-03,11.11,11.11,0.0
2022-05-04,11.11,11.11,0.0
2022-05-04,11.11,11.11,0.0
2022-05-04,11.11,11.11,0.0
2022-05-04,11.11,11.11,0.0
2022-05-04,11.11,11.11,0.0
2022-05-05,11.11,11.11,0.0
2022-05-05,11.11,11.11,0.0
2022-05-05,11.11,11.11,0.0
2022-05-05,11.11,11.11,0.0
2022-05-05,11.11,11.11,0.0
2022-05-06,11.11,11.11,0.0
2022-05-06,11.11,11.11,0.0
2022-05-06,11.11,11.11,0.0
2022-05-06,11.11,11.11,0.0
2022-05-06,11.11,11.11,0.0
2022-05-07,11.11,11.11,0.0
2022-05-07,11.11,11.11,0.0
2022-05-07,11.11,11.11,0.0
2022-05-07,11.11,11.11,0.0
2022-05-07,11.11,11.11,0.0
2022-05-08,11.11,11.11,0.0
2022-05-08,11.11,11.11,0.0
2022-05-08,11.11,11.11,0.0
2022-05-08,11.11,11.11,0.0
2022-05-08,11.11,11.11,0.0
2022-05-09,11.11,11.11,0.0
2022-05-09,11.11,11.11,0.0
2022-05-09,11.11,11.11,0.0
2022-05-09,11.11,11.11,0.0
2022-05-09,11.11,11.11,0.0
2022-05-10,11.11,11.11,0.0
2022-05-10,11.11,11.11,0.0
2022-05-10,11.11,11.11,0.0
2022-05-10,11.11,11.11,0.0
2022-05-10,11.11,11.11,0.0
2022-05-11,11.11,11.11,0.0
2022-05-11,11.11,11.11,0.0
2022-05-11,11.11,11.11,0.0
2022-05-11,11.11,11.11,0.0
2022-05-11,11.11,11.11,0.0
2022-05-12,11.11,11.11,0.0
2022-05-12,11.11,11.11,0.0
2022-05-12,11.11,11.11,0.0
2022-05-12,11.11,11.11,0.0
2022-05-12,11.11,11.11,0.0
2022-05-13,11.11,11.11,0.0
2022-05-13,11.11,11.11,0.0
2022-05-13,11.11,11.11,0.0
2022-05-13,11.11,11.11,0.0
2022-05-13,11.11,11.11,0.0
2022-05-14,11.11,11.11,0.0
2022-05-14,11.11,11.11,0.0
2022-05-14,11.11,11.11,0.0
2022-05-14,11.11,11.11,0.0
2022-05-14,11.11,11.11,0.0
2022-05-15,11.11,11.11,0.0
2022-05-15,11.11,11.11,0.0
2022-05-15,11.11,11.11,0.0
2022-05-15,11.11,11.11,0.0
2022-05-15,11.11,11.11,0.0
2022-05-16,11.11,11.11,0.0
2022-05-16,11.11,11.11,0.0
2022-05-16,11.11,11.11,0.0
2022-05-16,11.11,11.11,0.0
2022-05-16,11.11,11.11,0.0
2022-05-17,11.11,11.11,0.0
2022-05-17,11.11,11.11,0.0
2022-05-17,11.11,11.11,0.0
2022-05-17,11.11,11.11,0.0
2022-05-17,11.11,11.11,0.0
2022-05-18,11.11,11.11,0.0
2022-05-18,11.11,11.11,0.0
2022-05-18,11.11,11.11,0.0
2022-05-18,11.11,11.11,0.0
2022-05-18,11.11,11.11,0.0
2022-05-19,11.11,11.11,0.0
2022-05-19,11.11,11.11,0.0
2022-05-19,11.11,11.11,0.0
2022-05-19,11.11,11.11,0.0
2022-05-19,11.11,11.11,0.0
2022-05-20,11.11,11.11,0.0
2022-05-20,11.11,11.11,0.0
2022-05-20,11.11,11.11,0.0
2022-05-20,11.11,11.11,0.0
2022-05-20,11.11,11.11,0.0
2022-05-21,11.11,11.11,0.0
2022-05-21,11.11,11.11,0.0
2022-05-21,11.11,11.11,0.0
2022-05-21,11.11,11.11,0.0
2022-05-21,11.11,11.11,0.0
2022-05-22,11.11,11.11,0.0
2022-05-22,11.11,11.11,0.0
2022-05-22,11.11,11.11,0.0
2022-05-22,11.11,11.11,0.0
2022-05-22,11.11,11.11,0.0
2022-05-23,11.11,11.11,0.0
2022-05-23,11.11,11.11,0.0
2022-05-23,11.11,11.11,0.0
2022-05-23,11.11,11.11,0.0
2022-05-23,11.11,11.11,0.0
2022-05-24,11.11,11.11,0.0
2022-05-24,11.11,11.11,0.0
2022-05-24,11.11,11.11,0.0
2022-05-24,11.11,11.11,0.0
2022-05-24,11.11,11.11,0.0
2022-05-25,11.11,11.11,0.0
2022-05-25,11.11,11.11,0.0
2022-05-25,11.11,11.11,0.0
2022-05-25,11.11,11.11,0.0
2022-05-25,11.11,11.11,0.0
2022-05-26,11.11,11.11,0.0
2022-05-26,11.11,11.11,0.0
2022-05-26,11.11,11.11,0.0
2022-05-26,11.11,11.11,0.0
2022-05-26,11.11,11.11,0.0
2022-05-27,11.11,11.11,0.0
2022-05-27,11.11,11.11,0.0
2022-05-27,11.11,11.11,0.0
2022-05-27,11.11,11.11,0.0
2022-05-27,11.11,11.11,0.0
2022-05-28,11.11,11.11,0.0
2022-05-28,11.11,11.11,0.0
2022-05-28,11.11,11.11,0.0
2022-05-28,11.11,11.11,0.0
2022-05-28,11.11,11.11,0.0
2022-05-29,11.11,11.11,0.0
2022-05-29,11.11,11.11,0.0
2022-05-29,11.11,11.11,0.0
2022-05-29,11.11,11.11,0.0
2022-05-29,11.11,11.11,0.0
2022-05-30,11.11,11.11,0.0
2022-05-30,11.11,11.11,0.0
2022-05-30,11.11,11.11,0.0
2022-05-30,11.11,11.11,0.0
2022-05-30,11.11,11.11,0.0
2022-05-31,11.11,11.11,0.0
2022-05-31,11.11,11.11,0.0
2022-05-31,11.11,11.11,0.0
2022-05-31,11.11,11.11,0.0
2022-05-31,11.11,11.11,0.0
2022-06-01,11.11,11.11,0.0
2022-06-01,11.11,11.11,0.0
2022-06-01,11.11,11.11,0.0
2022-06-01,11.11,11.11,0.0
2022-06-01,11.11,11.11,0.0
2022-06-02,11.11,11.11,0.0
2022-06-02,11.11,11.11,0.0
2022-06-02,11.11,11.11,0.0
2022-06-02,11.11,11.11,0.0
2022-06-02,11.11,11.11,0.0
2022-06-03,11.11,11.11,0.0
2022-06-03,11.11,11.11,0.0
2022-06-03,11.11,11.11,0.0
2022-06-03,11.11,11.11,0.0
2022-06-03,11.11,11.11,0.0
2022-06-04,11.11,11.11,0.0
2022-06-04,11.11,11.11,0.0
2022-06-04,11.11,11.11,0.0
2022-06-04,11.11,11.11,0.0
2022-06-04,11.11,11.11,0.0
2022-06-05,11.11,11.11,0.0
2022-06-05,11.11,11.11,0.0
2022-06-05,11.11,11.11,0.0
2022-06-05,11.11,11.11,0.0
2022-06-05,11.11,11.11,0.0
2022-06-06,11.11,11.11,0.0
2022-06-06,11.11,11.11,0.0
2022-06-06,11.11,11.11,0.0
2022-06-06,11.11,11.11,0.0
2022-06-06,11.11,11.11,0.0
2022-06-07,11.11,11.11,0.0
2022-06-07,11.11,11.11,0.0
2022-06-07,11.11,11.11,0.0
2022-06-07,11.11,11.11,0.0
2022-06-07,11.11,11.11,0.0
2022-06-08,11.11,11.11,0.0
2022-06-08,11.11,11.11,0.0
2022-06-08,11.11,11.11,0.0
2022-06-08,11.11,11.11,0.0
2022-06-08,11.11,11.11,0.0
2022-06-09,11.11,11.11,0.0
2022-06-09,11.11,11.11,0.0
2022-06-09,11.11,11.11,0.0
2022-06-09,11.11,11.11,0.0
2022-06-09,11.11,11.11,0.0
2022-06-10,11.11,11.11,0.0
2022-06-10,11.11,11.11,0.0
2022-06-10,11.11,11.11,0.0
2022-06-10,11.11,11.11,0.0
2022-06-10,11.11,11.11,0.0
2022-06-11,11.11,11.11,0.0
2022-06-11,11.11,11.11,0.0
2022-06-11,11.11,11.11,0.0
2022-06-11,11.11,11.11,0.0
2022-06-11,11.11,11.11,0.0
2022-06-12,11.11,11.11,0.0
2022-06-12,11.11,11.11,0.0
2022-06-12,11.11,11.11,0.0
2022-06-12,11.11,11.11,0.0
2022-06-12,11.11,11.11,0.0
2022-06-13,11.11,11.11,0.0
2022-06-13,11.11,11.11,0.0
2022-06-13,11.11,11.11,0.0
2022-06-13,11.11,11.11,0.0
2022-06-13,11.11,11.11,0.0
2022-06-14,11.11,11.11,0.0
2022-06-14,11.11,11.11,0.0
2022-06-14,11.11,11.11,0.0
2022-06-14,11.11,11.11,0.0
2022-06-14,11.11,11.11,0.0
2022-06-15,11.11,11.11,0.0
2022-06-15,11.11,11.11,0.0
2022-06-15,11.11,11.11,0.0
2022-06-15,11.11,11.11,0.0
2022-06-15,11.11,11.11,0.0
2022-06-16,11.11,11.11,0.0
2022-06-16,11.11,11.11,0.0
2022-06-16,11.11,11.11,0.0
2022-06-16,11.11,11.11,0.0
2022-06-16,11.11,11.11,0.0
2022-06-17,11.11,11.11,0.0
2022-06-17,11.11,11.11,0.0
2022-06-17,11.11,11.11,0.0
2022-06-17,11.11,11.11,0.0
2022-06-17,11.11,11.11,0.0
2022-06-18,11.11,11.11,0.0
2022-06-18,11.11,11.11,0.0
2022-06-18,11.11,11.11,0.0
2022-06-18,11.11,11.11,0.0
2022-06-18,11.11,11.11,0.0
2022-06-19,11.11,11.11,0.0
2022-06-19,11.11,11.11,0.0
2022-06-19,11.11,11.11,0.0
2022-06-19,11.11,11.11,0.0
2022-06-19,11.11,11.11,0.0
2022-06-20,11.11,11.11,0.0
2022-06-20,11.11,11.11,0.0
2022-06-20,11.11,11.11,0.0
2022-06-20,11.11,11.11,0.0
2022-06-20,11.11,11.11,0.0
2022-06-21,11.11,11.11,0.0
2022-06-21,11.11,11.11,0.0
2022-06-21,11.11,11.11,0.0
2022-06-21,11.11,11.11,0.0
2022-06-21,11.11,11.11,0.0
2022-06-22,11.11,11.11,0.0
2022-06-22,11.11,11.11,0.0
2022-06-22,11.11,11.11,0.0
2022-06-22,11.11,11.11,0.0
2022-06-22,11.11,11.11,0.0
2022-06-23,11.11,11.11,0.0
2022-06-23,11.11,11.11,0.0
2022-06-23,11.11,11.11,0.0
2022-06-23,11.11,11.11,0.0
2022-06-23,11.11,11.11,0.0
2022-06-24,11.11,11.11,0.0
2022-06-24,11.11,11.11,0.0
2022-06-24,11.11,11.11,0.0
2022-06-24,11.11,11.11,0.0
2022-06-24,11.11,11.11,0.0
2022-06-25,11.11,11.11,0.0
2022-06-25,11.11,11.11,0.0
2022-06-25,11.11,11.11,0.0
2022-06-25,11.11,11.11,0.0
2022-06-25,11.11,11.11,0.0
2022-06-26,11.11,11.11,0.0
2022-06-26,11.11,11.11,0.0
2022-06-26,11.11,11.11,0.0
2022-06-26,11.11,11.11,0.0
2022-06-26,11.11,11.11,0.0
2022-06-27,11.11,11.11,0.0
2022-06-27,11.11,11.11,0.0
2022-06-27,11.11,11.11,0.0
2022-06-27,11.11,11.11,0.0
2022-06-27,11.11,11.11,0.0
2022-06-28,11.11,11.11,0.0
2022-06-28,11.11,11.11,0.0
2022-06-28,11.11,11.11,0.0
2022-06-28,11.11,11.11,0.0
2022-06-28,11.11,11.11,0.0
2022-06-29,11.11,11.11,0.0
