Date,ADS Index,Previous ADS Index,ADS_Change
2019-01-04,-0.334373,-0.311086,-0.023287000000000002
2019-01-07,-0.370961,-0.322606,-0.04835499999999998
2019-01-08,-0.383276,-0.334373,-0.04890300000000003
2019-01-09,-0.395617,-0.370961,-0.02465600000000001
2019-01-10,-0.407991,-0.383276,-0.024714999999999987
2019-01-11,-0.420401,-0.395617,-0.024784000000000028
2019-01-14,-0.457781,-0.407991,-0.04979
2019-01-15,-0.470153,-0.420401,-0.04975199999999996
2019-01-16,-0.482468,-0.457781,-0.024687000000000014
2019-01-17,-0.494733,-0.470153,-0.02457999999999999
2019-01-18,-0.506951,-0.482468,-0.024483000000000033
2019-01-21,-0.542314,-0.494733,-0.047580999999999984
2019-01-22,-0.552271,-0.506951,-0.045319999999999916
2019-01-23,-0.561143,-0.542314,-0.018828999999999985
2019-01-24,-0.568934,-0.552271,-0.016663000000000094
2019-01-25,-0.575646,-0.561143,-0.014503000000000044
2019-01-28,-0.590299,-0.568934,-0.021364999999999967
2019-01-29,-0.59465,-0.575646,-0.01900400000000002
2019-01-30,-0.598899,-0.590299,-0.008599999999999941
2019-01-31,-0.603047,-0.59465,-0.008396999999999988
2019-02-01,-0.607096,-0.598899,-0.00819700000000001
2019-02-04,-0.614266,-0.603047,-0.011218999999999979
2019-02-05,-0.615245,-0.607096,-0.008149000000000073
2019-02-06,-0.615549,-0.614266,-0.0012830000000000341
2019-02-07,-0.615179,-0.615245,6.60000000000105e-05
2019-02-08,-0.614135,-0.615549,0.0014140000000000263
2019-02-11,-0.607358,-0.615179,0.007821000000000078
2019-02-12,-0.604427,-0.614135,0.009707999999999939
2019-02-13,-0.601225,-0.607358,0.006132999999999944
2019-02-14,-0.597752,-0.604427,0.0066750000000000975
2019-02-15,-0.594006,-0.601225,0.0072189999999999754
2019-02-18,-0.58001,-0.597752,0.017741999999999924
2019-02-19,-0.572945,-0.594006,0.021060999999999996
2019-02-20,-0.564491,-0.58001,0.01551900000000006
2019-02-21,-0.554644,-0.572945,0.01830100000000001
2019-02-22,-0.543402,-0.564491,0.021088999999999913
2019-02-25,-0.501906,-0.554644,0.05273800000000006
2019-02-26,-0.486331,-0.543402,0.05707100000000004
2019-02-27,-0.469983,-0.501906,0.03192299999999998
2019-02-28,-0.452856,-0.486331,0.03347500000000003
2019-03-01,-0.434943,-0.469983,0.03503999999999996
2019-03-04,-0.389162,-0.452856,0.06369399999999997
2019-03-05,-0.376108,-0.434943,0.058835000000000026
2019-03-06,-0.364095,-0.389162,0.025067000000000006
2019-03-07,-0.353119,-0.376108,0.02298899999999998
2019-03-08,-0.343175,-0.364095,0.020919999999999994
2019-03-11,-0.319852,-0.353119,0.03326699999999999
2019-03-12,-0.314703,-0.343175,0.028471999999999997
2019-03-13,-0.310921,-0.319852,0.008931000000000022
2019-03-14,-0.308506,-0.314703,0.006197000000000008
2019-03-15,-0.307456,-0.310921,0.003464999999999996
2019-03-18,-0.312322,-0.308506,-0.003815999999999986
2019-03-19,-0.316391,-0.307456,-0.00893499999999997
2019-03-20,-0.321657,-0.312322,-0.009335000000000038
2019-03-21,-0.328123,-0.316391,-0.01173200000000002
2019-03-22,-0.33579,-0.321657,-0.014132999999999951
2019-03-25,-0.366267,-0.328123,-0.03814400000000001
2019-03-26,-0.379244,-0.33579,-0.04345400000000005
2019-03-27,-0.393677,-0.366267,-0.02740999999999999
2019-03-28,-0.409571,-0.379244,-0.030326999999999993
2019-03-29,-0.426934,-0.393677,-0.03325699999999998
2019-04-01,-0.487919,-0.409571,-0.07834799999999997
2019-04-02,-0.508873,-0.426934,-0.08193900000000004
2019-04-03,-0.528959,-0.487919,-0.041039999999999965
2019-04-04,-0.548185,-0.508873,-0.039312000000000014
2019-04-05,-0.566557,-0.528959,-0.03759800000000002
2019-04-08,-0.616288,-0.548185,-0.06810299999999991
2019-04-09,-0.630642,-0.566557,-0.06408500000000006
2019-04-10,-0.643838,-0.616288,-0.027550000000000074
2019-04-11,-0.655881,-0.630642,-0.02523900000000001
2019-04-12,-0.666775,-0.643838,-0.022936999999999985
2019-04-15,-0.691538,-0.655881,-0.03565699999999994
2019-04-16,-0.695736,-0.666775,-0.028961000000000015
2019-04-17,-0.697731,-0.691538,-0.006193000000000004
2019-04-18,-0.697525,-0.695736,-0.0017889999999999295
2019-04-23,-0.666419,-0.697731,0.031312000000000006
2019-04-24,-0.655959,-0.697525,0.04156599999999999
2019-04-25,-0.644277,-0.666419,0.022141999999999995
2019-04-26,-0.631369,-0.655959,0.02459
2019-04-29,-0.585262,-0.644277,0.05901500000000004
2019-04-30,-0.567454,-0.631369,0.06391499999999994
2019-05-01,-0.54842,-0.585262,0.03684199999999993
2019-05-02,-0.529642,-0.567454,0.03781200000000007
2019-05-03,-0.511113,-0.54842,0.03730699999999998
2019-05-07,-0.441181,-0.529642,0.08846099999999996
2019-05-08,-0.425628,-0.511113,0.08548500000000003
2019-05-09,-0.410895,-0.441181,0.03028599999999998
2019-05-10,-0.396978,-0.425628,0.02865000000000001
2019-05-13,-0.359351,-0.410895,0.051544000000000034
2019-05-14,-0.347219,-0.396978,0.049759
2019-05-15,-0.335165,-0.359351,0.024185999999999985
2019-05-16,-0.323185,-0.347219,0.024034
2019-05-17,-0.311275,-0.335165,0.023889999999999967
2019-05-20,-0.275721,-0.323185,0.047464000000000006
2019-05-21,-0.263657,-0.311275,0.04761800000000005
2019-05-22,-0.251447,-0.275721,0.024274000000000018
2019-05-23,-0.239087,-0.263657,0.02456999999999998
2019-05-24,-0.226571,-0.251447,0.02487599999999998
2019-05-28,-0.175607,-0.239087,0.06347999999999998
2019-05-29,-0.162991,-0.226571,0.06358
2019-05-30,-0.150442,-0.175607,0.02516500000000002
2019-05-31,-0.137952,-0.162991,0.025039000000000006
2019-06-03,-0.103772,-0.150442,0.04666999999999999
2019-06-04,-0.0943508,-0.137952,0.04360119999999999
2019-06-05,-0.0858923,-0.103772,0.0178797
2019-06-06,-0.0783937,-0.0943508,0.015957100000000002
2019-06-07,-0.0718519,-0.0858923,0.014040400000000008
2019-06-10,-0.0584751,-0.0783937,0.019918599999999995
2019-06-11,-0.0568006,-0.0718519,0.015051299999999997
2019-06-12,-0.0566052,-0.0584751,0.0018699000000000007
2019-06-13,-0.0578887,-0.0568006,-0.0010881000000000016
2019-06-14,-0.0606518,-0.0566052,-0.004046599999999997
2019-06-17,-0.0766815,-0.0578887,-0.0187928
2019-06-18,-0.0830784,-0.0606518,-0.022426599999999998
2019-06-19,-0.0898144,-0.0766815,-0.013132900000000003
2019-06-20,-0.0968922,-0.0830784,-0.013813800000000001
2019-06-21,-0.104315,-0.0898144,-0.014500600000000002
2019-06-24,-0.129785,-0.0968922,-0.032892800000000014
2019-06-25,-0.14083,-0.104315,-0.036515000000000006
2019-06-26,-0.153343,-0.129785,-0.023557999999999996
2019-06-27,-0.16733,-0.14083,-0.026499999999999996
2019-06-28,-0.182796,-0.153343,-0.02945299999999998
2019-07-01,-0.238285,-0.16733,-0.07095499999999999
2019-07-02,-0.256904,-0.182796,-0.07410800000000003
2019-07-03,-0.274052,-0.238285,-0.03576700000000002
2019-07-04,-0.289736,-0.256904,-0.03283199999999997
2019-07-05,-0.303961,-0.274052,-0.029908999999999963
2019-07-08,-0.33765,-0.289736,-0.04791400000000001
2019-07-09,-0.345508,-0.303961,-0.041547
2019-07-10,-0.351638,-0.33765,-0.013988
2019-07-11,-0.356043,-0.345508,-0.010535000000000017
2019-07-12,-0.358722,-0.351638,-0.007083999999999979
2019-07-15,-0.356651,-0.356043,-0.0006079999999999974
2019-07-16,-0.352893,-0.358722,0.005828999999999973
2019-07-17,-0.347638,-0.356651,0.009012999999999993
2019-07-18,-0.340884,-0.352893,0.012008999999999992
2019-07-19,-0.332627,-0.347638,0.015010999999999997
2019-07-22,-0.298228,-0.340884,0.04265600000000003
2019-07-23,-0.282763,-0.332627,0.04986400000000002
2019-07-24,-0.265192,-0.298228,0.03303600000000001
2019-07-25,-0.245508,-0.282763,0.03725499999999998
2019-07-26,-0.223705,-0.265192,0.041486999999999996
2019-07-29,-0.145549,-0.245508,0.09995899999999999
2019-07-30,-0.1153,-0.223705,0.10840499999999999
2019-07-31,-0.082946,-0.145549,0.062603
2019-08-01,-0.048473,-0.1153,0.066827
2019-08-02,-0.0159695,-0.082946,0.06697650000000001
2019-08-05,0.0699592,-0.048473,0.1184322
2019-08-06,0.094931,-0.0159695,0.1109005
2019-08-07,0.118103,0.0699592,0.0481438
2019-08-08,0.139484,0.094931,0.044552999999999995
2019-08-09,0.159082,0.118103,0.040979
2019-08-12,0.206868,0.139484,0.067384
2019-08-13,0.218632,0.159082,0.05954999999999999
2019-08-14,0.228259,0.206868,0.021390999999999993
2019-08-15,0.235752,0.218632,0.017119999999999996
2019-08-16,0.241114,0.228259,0.012855000000000005
2019-08-19,0.244916,0.235752,0.009164000000000005
2019-08-20,0.242742,0.241114,0.0016280000000000183
2019-08-21,0.238927,0.244916,-0.005988999999999994
2019-08-22,0.23347,0.242742,-0.009272000000000002
2019-08-23,0.226369,0.238927,-0.012558000000000014
2019-08-27,0.180917,0.23347,-0.052553000000000016
2019-08-28,0.165,0.226369,-0.06136899999999998
2019-08-29,0.147231,0.180917,-0.033685999999999994
2019-08-30,0.127604,0.165,-0.03739600000000001
2019-09-02,0.058986,0.147231,-0.088245
2019-09-03,0.034824,0.127604,-0.09278
2019-09-04,0.0102501,0.058986,-0.0487359
2019-09-05,-0.0147449,0.034824,-0.0495689
2019-09-06,-0.0401709,0.0102501,-0.050421
2019-09-09,-0.118895,-0.0147449,-0.1041501
2019-09-10,-0.145668,-0.0401709,-0.10549709999999998
2019-09-11,-0.172683,-0.118895,-0.053788
2019-09-12,-0.199953,-0.145668,-0.054285
2019-09-13,-0.227486,-0.172683,-0.05480299999999999
2019-09-16,-0.311444,-0.199953,-0.111491
2019-09-17,-0.339474,-0.227486,-0.111988
2019-09-18,-0.367489,-0.311444,-0.05604500000000001
2019-09-19,-0.395498,-0.339474,-0.05602400000000002
2019-09-20,-0.423514,-0.367489,-0.05602499999999999
2019-09-23,-0.507811,-0.395498,-0.112313
2019-09-24,-0.536169,-0.423514,-0.112655
2019-09-25,-0.564694,-0.507811,-0.05688300000000002
2019-09-26,-0.593395,-0.536169,-0.057226
2019-09-27,-0.622283,-0.564694,-0.057589
2019-09-30,-0.710654,-0.593395,-0.117259
2019-10-01,-0.741338,-0.622283,-0.11905500000000002
2019-10-02,-0.769837,-0.710654,-0.059182999999999986
2019-10-03,-0.79616,-0.741338,-0.054821999999999926
2019-10-04,-0.820318,-0.769837,-0.050481
2019-10-07,-0.879377,-0.79616,-0.08321699999999999
2019-10-08,-0.89393,-0.820318,-0.07361200000000001
2019-10-09,-0.905842,-0.879377,-0.026465000000000072
2019-10-10,-0.915115,-0.89393,-0.02118500000000001
2019-10-11,-0.921755,-0.905842,-0.015912999999999955
2019-10-14,-0.926379,-0.915115,-0.01126399999999994
2019-10-15,-0.923474,-0.921755,-0.001719000000000026
2019-10-16,-0.918424,-0.926379,0.007954999999999934
2019-10-17,-0.911229,-0.923474,0.012245000000000061
2019-10-18,-0.901886,-0.918424,0.016538000000000053
2019-10-21,-0.860473,-0.911229,0.05075599999999991
2019-10-22,-0.841585,-0.901886,0.06030099999999994
2019-10-23,-0.820069,-0.860473,0.040403999999999995
2019-10-24,-0.795916,-0.841585,0.04566900000000007
2019-10-25,-0.769117,-0.820069,0.050952
2019-10-28,-0.672971,-0.795916,0.12294499999999997
2019-10-29,-0.635948,-0.769117,0.1331690000000001
2019-10-30,-0.596455,-0.672971,0.07651600000000003
2019-10-31,-0.554475,-0.635948,0.0814729999999999
2019-11-01,-0.509993,-0.596455,0.08646199999999993
2019-11-04,-0.392124,-0.554475,0.16235100000000008
2019-11-05,-0.357101,-0.509993,0.15289200000000003
2019-11-06,-0.324078,-0.392124,0.068046
2019-11-07,-0.293044,-0.357101,0.06405699999999998
2019-11-08,-0.263986,-0.324078,0.06009199999999998
2019-11-11,-0.189017,-0.293044,0.10402700000000004
2019-11-12,-0.168673,-0.263986,0.09531300000000001
2019-11-13,-0.150715,-0.189017,0.038302
2019-11-14,-0.135136,-0.168673,0.033536999999999983
2019-11-15,-0.12193,-0.150715,0.02878499999999999
2019-11-18,-0.0969388,-0.135136,0.0381972
2019-11-19,-0.0940592,-0.12193,0.0278708
2019-11-20,-0.0939754,-0.0969388,0.002963400000000005
2019-11-21,-0.0966872,-0.0940592,-0.0026280000000000053
2019-11-22,-0.102196,-0.0939754,-0.008220599999999995
2019-11-25,-0.134741,-0.0966872,-0.0380538
2019-11-26,-0.149892,-0.102196,-0.047696
2019-11-27,-0.167071,-0.134741,-0.03233
2019-11-28,-0.186287,-0.149892,-0.03639500000000001
2019-11-29,-0.207545,-0.167071,-0.04047400000000001
2019-12-02,-0.279525,-0.186287,-0.09323800000000002
2019-12-03,-0.300767,-0.207545,-0.093222
2019-12-04,-0.319957,-0.279525,-0.04043199999999997
2019-12-05,-0.337104,-0.300767,-0.03633700000000001
2019-12-06,-0.352213,-0.319957,-0.03225600000000001
2019-12-09,-0.386572,-0.337104,-0.04946800000000001
2019-12-10,-0.395984,-0.352213,-0.043771000000000004
2019-12-11,-0.404581,-0.386572,-0.018008999999999997
2019-12-12,-0.412368,-0.395984,-0.01638400000000001
2019-12-13,-0.419347,-0.404581,-0.014766000000000001
2019-12-16,-0.435254,-0.412368,-0.022885999999999962
2019-12-17,-0.438611,-0.419347,-0.019263999999999948
2019-12-18,-0.440963,-0.435254,-0.00570900000000002
2019-12-19,-0.442311,-0.438611,-0.0037000000000000366
