"Date","Price","Open","High","Low","Vol.","Change %"
"01/11/2018","151.500","147.000","152.380","146.940","86.81M","2.49%"
"31/10/2018","147.820","148.220","149.530","146.680","84.08M","0.52%"
"30/10/2018","147.060","146.600","147.880","145.900","92.32M","-0.15%"
"29/10/2018","147.280","144.080","148.340","143.020","49.74M","2.25%"
"26/10/2018","144.040","145.720","146.260","142.590","58.00M","-1.75%"
"25/10/2018","146.600","145.200","147.060","143.180","64.84M","0.12%"
"24/10/2018","146.420","147.020","149.130","146.040","55.88M","0.12%"
"23/10/2018","146.240","148.080","148.980","145.240","100.27M","-2.22%"
"22/10/2018","149.560","153.180","153.460","149.320","96.42M","-1.90%"
"19/10/2018","152.460","151.220","154.000","150.240","51.15M","0.63%"
"18/10/2018","151.500","152.740","154.720","151.480","58.47M","-0.36%"
"17/10/2018","152.040","153.400","153.400","150.960","59.98M","-0.89%"
"16/10/2018","153.400","153.680","154.520","152.500","44.97M","-0.13%"
"15/10/2018","153.600","152.820","153.780","150.970","57.11M","1.72%"
"12/10/2018","151.000","152.960","153.500","150.680","63.91M","0.01%"
"11/10/2018","150.980","151.820","154.460","150.500","106.15M","-1.32%"
"10/10/2018","153.000","150.000","155.140","149.300","131.07M","1.51%"
"09/10/2018","150.720","153.400","154.600","150.080","103.24M","-2.50%"
"08/10/2018","154.580","159.020","159.620","154.580","106.98M","-3.52%"
"05/10/2018","160.220","161.680","161.800","160.000","63.04M","-1.18%"
"04/10/2018","162.140","161.980","163.060","160.780","65.78M","-0.21%"
"03/10/2018","162.480","160.800","163.820","160.680","72.08M","1.63%"
"02/10/2018","159.880","161.260","161.790","159.880","107.40M","-1.31%"
"01/10/2018","162.000","164.140","164.140","161.860","83.92M","-1.52%"
"28/09/2018","164.500","167.500","167.940","164.210","96.31M","-2.16%"
"27/09/2018","168.140","166.260","169.280","166.120","50.18M","0.72%"
"26/09/2018","166.940","168.500","168.660","165.560","64.35M","-1.07%"
"25/09/2018","168.740","169.880","170.260","168.340","48.42M","-0.74%"
"24/09/2018","170.000","171.480","171.580","166.200","42.84M","-0.55%"
"21/09/2018","170.940","168.500","170.940","168.500","148.92M","1.71%"
"20/09/2018","168.060","168.740","168.910","167.030","64.91M","-0.45%"
"19/09/2018","168.820","169.340","169.620","167.000","52.88M","-0.06%"
"18/09/2018","168.920","167.740","169.220","167.120","47.95M","0.50%"
"17/09/2018","168.080","167.000","169.180","166.840","37.43M","0.38%"
"14/09/2018","167.440","168.900","169.000","166.540","49.61M","-0.50%"
"13/09/2018","168.280","167.000","169.360","166.280","65.14M","1.02%"
"12/09/2018","166.580","165.900","167.180","164.440","45.52M","0.23%"
"11/09/2018","166.200","166.460","166.660","164.120","54.98M","0.30%"
"10/09/2018","165.700","165.600","167.540","165.000","47.82M","0.27%"
"07/09/2018","165.260","165.020","165.720","164.280","61.58M","0.77%"
"06/09/2018","164.000","164.500","167.220","163.220","112.76M","0.68%"
"05/09/2018","162.900","164.620","166.000","162.640","100.18M","-0.85%"
"04/09/2018","164.300","167.360","167.500","162.780","66.13M","-1.35%"
"03/09/2018","166.540","165.200","167.540","165.100","49.97M","1.24%"
"31/08/2018","164.500","166.080","167.720","163.960","114.33M","-1.80%"
"30/08/2018","167.520","171.940","172.920","166.780","109.53M","-3.13%"
"29/08/2018","172.940","174.880","175.580","172.400","56.60M","-1.29%"
"28/08/2018","175.200","175.000","175.620","173.080","53.68M","-0.05%"
"24/08/2018","175.280","176.000","176.180","175.060","33.87M","-0.38%"
"23/08/2018","175.940","176.840","177.380","175.810","27.16M","0.14%"
"22/08/2018","175.700","176.120","178.280","175.620","33.58M","-0.25%"
"21/08/2018","176.140","176.600","177.160","175.920","36.81M","-0.26%"
"20/08/2018","176.600","175.840","177.280","175.300","35.03M","0.47%"
"17/08/2018","175.780","176.800","177.760","174.780","40.84M","-0.69%"
"16/08/2018","177.000","176.040","177.540","174.980","73.82M","1.13%"
"15/08/2018","175.020","179.520","179.520","174.860","84.04M","-2.10%"
"14/08/2018","178.780","182.100","182.100","178.700","69.42M","-1.24%"
"13/08/2018","181.020","181.900","182.440","180.440","44.95M","-0.82%"
"10/08/2018","182.520","185.360","185.500","182.000","43.22M","-1.53%"
"09/08/2018","185.360","187.060","187.060","184.540","36.25M","-0.73%"
"08/08/2018","186.720","186.000","188.300","185.960","33.22M","0.12%"
"07/08/2018","186.500","185.600","187.410","184.500","77.21M","0.20%"
"06/08/2018","186.120","185.140","186.540","184.980","62.63M","0.71%"
"03/08/2018","184.800","183.080","185.740","181.860","53.86M","1.93%"
"02/08/2018","181.300","184.100","184.420","181.200","57.46M","-1.66%"
"01/08/2018","184.360","185.720","186.020","184.320","67.50M","-0.88%"
"31/07/2018","186.000","187.400","188.460","185.700","63.49M","-0.27%"
"30/07/2018","186.500","179.140","187.420","178.700","118.64M","3.61%"
"27/07/2018","180.000","177.900","180.700","177.540","78.23M","1.64%"
"26/07/2018","177.100","175.200","177.360","173.800","67.59M","1.14%"
"25/07/2018","175.100","176.500","178.360","173.500","80.31M","-1.44%"
"24/07/2018","177.660","178.600","179.000","176.660","56.47M","-0.19%"
"23/07/2018","178.000","177.640","179.460","176.900","38.40M","0.20%"
"20/07/2018","177.640","177.880","177.900","175.100","94.83M","-0.34%"
"19/07/2018","178.240","179.020","179.850","177.520","79.03M","-0.92%"
"18/07/2018","179.900","181.200","181.200","179.660","43.79M","-0.06%"
"17/07/2018","180.000","180.500","183.000","179.320","91.65M","-0.48%"
"16/07/2018","180.860","181.860","182.060","178.720","75.87M","-0.35%"
"13/07/2018","181.500","183.260","183.780","181.440","48.32M","-0.58%"
"12/07/2018","182.560","183.740","184.140","180.880","78.44M","-0.32%"
"11/07/2018","183.140","187.480","194.540","182.800","91.32M","-3.10%"
"10/07/2018","189.000","190.160","190.280","187.180","49.41M","-0.57%"
"09/07/2018","190.080","191.420","191.560","188.460","42.53M","-0.48%"
"06/07/2018","191.000","187.900","191.060","187.900","81.41M","1.79%"
"05/07/2018","187.640","187.080","188.840","186.500","58.28M","-0.09%"
"04/07/2018","187.800","185.000","189.940","184.740","57.76M","0.97%"
"03/07/2018","186.000","184.000","186.280","183.520","60.67M","1.84%"
"02/07/2018","182.640","182.700","184.500","181.260","59.39M","-0.64%"
"29/06/2018","183.820","185.420","186.360","182.940","65.09M","0.14%"
"28/06/2018","183.560","183.040","184.100","181.280","47.02M","-0.10%"
"27/06/2018","183.740","182.500","188.820","180.240","76.96M","0.64%"
"26/06/2018","182.580","184.240","185.120","181.540","85.94M","-0.87%"
"25/06/2018","184.180","186.080","187.220","183.980","78.11M","-1.66%"
"22/06/2018","187.280","185.260","187.700","184.460","41.10M","1.56%"
"21/06/2018","184.400","186.980","187.620","184.140","61.14M","-0.99%"
"20/06/2018","186.240","186.920","188.710","185.840","52.68M","0.22%"
"19/06/2018","185.840","183.500","192.140","182.810","84.64M","0.40%"
"18/06/2018","185.100","184.900","187.600","184.680","58.00M","0.16%"
"15/06/2018","184.800","187.560","187.960","184.640","120.08M","-1.73%"
"14/06/2018","188.060","185.000","188.600","184.940","76.85M","1.33%"
"13/06/2018","185.600","188.680","189.380","185.140","82.72M","-1.54%"
"12/06/2018","188.500","190.280","190.280","187.950","71.85M","-0.39%"
"11/06/2018","189.240","189.480","190.280","188.140","53.99M","0.94%"
"08/06/2018","187.480","186.960","189.000","185.750","62.70M","-0.02%"
"07/06/2018","187.520","190.260","191.780","187.520","113.11M","-4.63%"
"06/06/2018","196.620","195.120","196.700","193.800","76.55M","0.76%"
"05/06/2018","195.140","196.980","197.380","195.120","67.31M","-1.44%"
"04/06/2018","198.000","196.240","198.000","194.920","81.66M","1.58%"
"01/06/2018","194.920","193.760","195.060","191.820","70.00M","1.62%"
"31/05/2018","191.820","196.460","196.500","191.120","112.06M","-1.57%"
"30/05/2018","194.880","193.240","194.920","192.820","62.44M","1.08%"
"29/05/2018","192.800","195.120","195.170","191.200","89.23M","-1.15%"
"25/05/2018","195.040","195.320","195.840","193.420","66.19M","0.09%"
