Date,ADS Index,,,,,,
2023-02-19,-0.203785,,,,,,
2023-02-20,-0.221946,,,,,,
2023-02-21,-0.239934,,,,,,
2023-02-22,-0.257757,,,,,,
2023-02-23,-0.275421,,,,,,
2023-02-24,-0.292934,,,,,,
2023-02-25,-0.310302,,,,,,
2023-02-26,-0.327531,,,,,,
2023-02-27,-0.343486,,,,,,
2023-02-28,-0.358172,,,,,,
2023-03-01,-0.371595,,,,,,
2023-03-02,-0.383332,,,,,,
2023-03-03,-0.393386,,,,,,
2023-03-04,-0.401763,,,,,,
2023-03-05,-0.408464,,,,,,
2023-03-06,-0.414597,,,,,,
2023-03-07,-0.420164,,,,,,
2023-03-08,-0.425166,,,,,,
2023-03-09,-0.429606,,,,,,
2023-03-10,-0.433486,,,,,,
2023-03-11,-0.436806,,,,,,
2023-03-12,-0.439569,,,,,,
2023-03-13,-0.441202,,,,,,
2023-03-14,-0.441705,,,,,,
2023-03-15,-0.44108,,,,,,
2023-03-16,-0.439324,,,,,,
2023-03-17,-0.436439,,,,,,
2023-03-18,-0.432422,,,,,,
2023-03-19,-0.427273,,,,,,
2023-03-20,-0.421111,,,,,,
2023-03-21,-0.413934,,,,,,
2023-03-22,-0.405739,,,,,,
2023-03-23,-0.396523,,,,,,
2023-03-24,-0.386282,,,,,,
2023-03-25,-0.375013,,,,,,
2023-03-26,-0.362711,,,,,,
2023-03-27,-0.350254,,,,,,
2023-03-28,-0.337635,,,,,,
2023-03-29,-0.324852,,,,,,
2023-03-30,-0.311897,,,,,,
2023-03-31,-0.298767,,,,,,
2023-04-01,-0.285457,,,,,,
2023-04-02,-0.273292,,,,,,
2023-04-03,-0.261382,,,,,,
2023-04-04,-0.249721,,,,,,
2023-04-05,-0.238305,,,,,,
2023-04-06,-0.22713,,,,,,
2023-04-07,-0.216191,,,,,,
2023-04-08,-0.205485,,,,,,
2023-04-09,-0.195006,,,,,,
2023-04-10,-0.184739,,,,,,
2023-04-11,-0.174678,,,,,,
2023-04-12,-0.164821,,,,,,
2023-04-13,-0.155162,,,,,,
2023-04-14,-0.1457,,,,,,
2023-04-15,-0.136429,,,,,,
2023-04-16,-0.127346,,,,,,
2023-04-17,-0.119288,,,,,,
2023-04-18,-0.112251,,,,,,
2023-04-19,-0.106232,,,,,,
2023-04-20,-0.101229,,,,,,
2023-04-21,-0.0972408,,,,,,
2023-04-22,-0.094265,,,,,,
2023-04-23,-0.0923007,,,,,,
2023-04-24,-0.0904667,,,,,,
2023-04-25,-0.0887624,,,,,,
2023-04-26,-0.0871869,,,,,,
2023-04-27,-0.0857399,,,,,,
2023-04-28,-0.0844206,,,,,,
2023-04-29,-0.0832287,,,,,,
2023-04-30,-0.0821635,,,,,,
2023-05-01,-0.0809495,,,,,,
2023-05-02,-0.0801209,,,,,,
2023-05-03,-0.0796773,,,,,,
2023-05-04,-0.0796186,,,,,,
2023-05-05,-0.0799447,,,,,,
2023-05-06,-0.0806558,,,,,,
2023-05-07,-0.0817522,,,,,,
2023-05-08,-0.0837153,,,,,,
2023-05-09,-0.0865459,,,,,,
2023-05-10,-0.090245,,,,,,
2023-05-11,-0.0948142,,,,,,
2023-05-12,-0.100255,,,,,,
2023-05-13,-0.10657,,,,,,
2023-05-14,-0.113761,,,,,,
2023-05-15,-0.121747,,,,,,
2023-05-16,-0.130532,,,,,,
2023-05-17,-0.140118,,,,,,
2023-05-18,-0.15051,,,,,,
2023-05-19,-0.161711,,,,,,
2023-05-20,-0.173726,,,,,,
2023-05-21,-0.186559,,,,,,
2023-05-22,-0.200135,,,,,,
2023-05-23,-0.214457,,,,,,
2023-05-24,-0.229531,,,,,,
2023-05-25,-0.245364,,,,,,
2023-05-26,-0.261962,,,,,,
2023-05-27,-0.27933,,,,,,
2023-05-28,-0.297476,,,,,,
2023-05-29,-0.31552,,,,,,
2023-05-30,-0.333469,,,,,,
2023-05-31,-0.35133,,,,,,
2023-06-01,-0.36911,,,,,,
2023-06-02,-0.384044,,,,,,
2023-06-03,-0.396137,,,,,,
2023-06-04,-0.405394,,,,,,
2023-06-05,-0.41265,,,,,,
2023-06-06,-0.417907,,,,,,
2023-06-07,-0.421167,,,,,,
2023-06-08,-0.422432,,,,,,
2023-06-09,-0.421702,,,,,,
2023-06-10,-0.418976,,,,,,
2023-06-11,-0.414254,,,,,,
2023-06-12,-0.407704,,,,,,
2023-06-13,-0.399322,,,,,,
2023-06-14,-0.389106,,,,,,
2023-06-15,-0.377051,,,,,,
2023-06-16,-0.363154,,,,,,
2023-06-17,-0.347409,,,,,,
2023-06-18,-0.329809,,,,,,
2023-06-19,-0.311408,,,,,,
2023-06-20,-0.292199,,,,,,
2023-06-21,-0.272174,,,,,,
2023-06-22,-0.251326,,,,,,
2023-06-23,-0.229647,,,,,,
2023-06-24,-0.207128,,,,,,
2023-06-25,-0.183761,,,,,,
2023-06-26,-0.158065,,,,,,
2023-06-27,-0.130031,,,,,,
2023-06-28,-0.0996483,,,,,,
2023-06-29,-0.0669045,,,,,,
2023-06-30,-0.0317873,,,,,,
2023-07-01,0.00571686,,,,,,
2023-07-02,0.0417332,,,,,,
2023-07-03,0.075149,,,,,,
2023-07-04,0.105977,,,,,,
2023-07-05,0.13423,,,,,,
2023-07-06,0.159917,,,,,,
2023-07-07,0.18305,,,,,,
2023-07-08,0.203636,,,,,,
2023-07-09,0.221685,,,,,,
2023-07-10,0.23787,,,,,,
2023-07-11,0.252199,,,,,,
2023-07-12,0.264677,,,,,,
2023-07-13,0.275308,,,,,,
2023-07-14,0.284097,,,,,,
2023-07-15,0.291048,,,,,,
2023-07-16,0.296162,,,,,,
2023-07-17,0.299489,,,,,,
2023-07-18,0.301032,,,,,,
2023-07-19,0.30079,,,,,,
2023-07-20,0.298763,,,,,,
2023-07-21,0.294951,,,,,,
2023-07-22,0.289352,,,,,,
2023-07-23,0.281964,,,,,,
2023-07-24,0.273182,,,,,,
2023-07-25,0.263001,,,,,,
2023-07-26,0.251419,,,,,,
2023-07-27,0.23843,,,,,,
2023-07-28,0.22403,,,,,,
2023-07-29,0.208213,,,,,,
2023-07-30,0.190973,,,,,,
2023-07-31,0.172704,,,,,,
2023-08-01,0.1534,,,,,,
2023-08-02,0.13594,,,,,,
2023-08-03,0.120319,,,,,,
2023-08-04,0.10653,,,,,,
2023-08-05,0.0945674,,,,,,
2023-08-06,0.0844274,,,,,,
2023-08-07,0.0748638,,,,,,
2023-08-08,0.0658729,,,,,,
2023-08-09,0.0574513,,,,,,
2023-08-10,0.0495955,,,,,,
2023-08-11,0.0423027,,,,,,
2023-08-12,0.0355701,,,,,,
2023-08-13,0.029395,,,,,,
2023-08-14,0.0238928,,,,,,
2023-08-15,0.0190615,,,,,,
2023-08-16,0.0148991,,,,,,
2023-08-17,0.0114041,,,,,,
2023-08-18,0.00857505,,,,,,
2023-08-19,0.00641097,,,,,,
2023-08-20,0.00491098,,,,,,
2023-08-21,0.00406515,,,,,,
2023-08-22,0.00387313,,,,,,
2023-08-23,0.00433486,,,,,,
2023-08-24,0.00545052,,,,,,
2023-08-25,0.00722053,,,,,,
2023-08-26,0.00964559,,,,,,
2023-08-27,0.0127266,,,,,,
2023-08-28,0.0165039,,,,,,
2023-08-29,0.020979,,,,,,
2023-08-30,0.0261536,,,,,,
2023-08-31,0.0320296,,,,,,
2023-09-01,0.0386094,,,,,,
2023-09-02,0.0440484,,,,,,
2023-09-03,0.0483489,,,,,,
2023-09-04,0.0517324,,,,,,
2023-09-05,0.0542002,,,,,,
2023-09-06,0.0557533,,,,,,
2023-09-07,0.0563922,,,,,,
2023-09-08,0.0561173,,,,,,
2023-09-09,0.0549283,,,,,,
2023-09-10,0.052825,,,,,,
2023-09-11,0.0490865,,,,,,
2023-09-12,0.0437113,,,,,,
2023-09-13,0.0366976,,,,,,
2023-09-14,0.0280424,,,,,,
2023-09-15,0.0177425,,,,,,
2023-09-16,0.00579401,,,,,,
2023-09-17,-0.00780781,,,,,,
2023-09-18,-0.0222027,,,,,,
2023-09-19,-0.0373962,,,,,,
2023-09-20,-0.0533941,,,,,,
2023-09-21,-0.0702027,,,,,,
2023-09-22,-0.0878284,,,,,,
2023-09-23,-0.106278,,,,,,
2023-09-24,-0.125559,,,,,,
2023-09-25,-0.14569,,,,,,
2023-09-26,-0.166679,,,,,,
2023-09-27,-0.188535,,,,,,
2023-09-28,-0.211266,,,,,,
2023-09-29,-0.234881,,,,,,
2023-09-30,-0.259388,,,,,,
2023-10-01,-0.284797,,,,,,
2023-10-02,-0.308707,,,,,,
2023-10-03,-0.331125,,,,,,
2023-10-04,-0.352062,,,,,,
2023-10-05,-0.371525,,,,,,
2023-10-06,-0.389521,,,,,,
2023-10-07,-0.406057,,,,,,
2023-10-08,-0.42114,,,,,,
2023-10-09,-0.434973,,,,,,
2023-10-10,-0.447562,,,,,,
2023-10-11,-0.45891,,,,,,
2023-10-12,-0.469023,,,,,,
2023-10-13,-0.477905,,,,,,
2023-10-14,-0.485558,,,,,,
2023-10-15,-0.491986,,,,,,
2023-10-16,-0.49631,,,,,,
2023-10-17,-0.498533,,,,,,
2023-10-18,-0.498655,,,,,,
2023-10-19,-0.496676,,,,,,
2023-10-20,-0.492596,,,,,,
2023-10-21,-0.486412,,,,,,
2023-10-22,-0.478123,,,,,,
2023-10-23,-0.468064,,,,,,
2023-10-24,-0.456232,,,,,,
2023-10-25,-0.442621,,,,,,
2023-10-26,-0.427227,,,,,,
2023-10-27,-0.410044,,,,,,
2023-10-28,-0.391065,,,,,,
2023-10-29,-0.370282,,,,,,
2023-10-30,-0.347803,,,,,,
2023-10-31,-0.323618,,,,,,
2023-11-01,-0.297718,,,,,,
2023-11-02,-0.272885,,,,,,
2023-11-03,-0.249108,,,,,,
2023-11-04,-0.226378,,,,,,
2023-11-05,-0.204686,,,,,,
2023-11-06,-0.183469,,,,,,
2023-11-07,-0.162719,,,,,,
2023-11-08,-0.142428,,,,,,
2023-11-09,-0.122588,,,,,,
2023-11-10,-0.103191,,,,,,
2023-11-11,-0.0842295,,,,,,
2023-11-12,-0.0656967,,,,,,
2023-11-13,-0.0487662,,,,,,
2023-11-14,-0.0334315,,,,,,
2023-11-15,-0.0196866,,,,,,
2023-11-16,-0.00752635,,,,,,
2023-11-17,0.00305403,,,,,,
2023-11-18,0.0120586,,,,,,
2023-11-19,0.0194908,,,,,,
2023-11-20,0.0260143,,,,,,
2023-11-21,0.0316317,,,,,,
2023-11-22,0.036345,,,,,,
2023-11-23,0.0401562,,,,,,
2023-11-24,0.0430666,,,,,,
2023-11-25,0.0450775,,,,,,
2023-11-26,0.0461894,,,,,,
2023-11-27,0.0465384,,,,,,
2023-11-28,0.0461244,,,,,,
2023-11-29,0.0449474,,,,,,
2023-11-30,0.0430068,,,,,,
2023-12-01,0.0403019,,,,,,
2023-12-02,0.0369492,,,,,,
2023-12-03,0.0329474,,,,,,
2023-12-04,0.0276678,,,,,,
2023-12-05,0.0211083,,,,,,
2023-12-06,0.0132665,,,,,,
2023-12-07,0.00413931,,,,,,
2023-12-08,-0.00627677,,,,,,
2023-12-09,-0.0179858,,,,,,
2023-12-10,-0.0309922,,,,,,
2023-12-11,-0.0447418,,,,,,
2023-12-12,-0.0592399,,,,,,
2023-12-13,-0.0744921,,,,,,
2023-12-14,-0.0905043,,,,,,
2023-12-15,-0.107283,,,,,,
2023-12-16,-0.124833,,,,,,
2023-12-17,-0.143164,,,,,,
2023-12-18,-0.162114,,,,,,
2023-12-19,-0.181691,,,,,,
2023-12-20,-0.201902,,,,,,
2023-12-21,-0.222756,,,,,,
2023-12-22,-0.244261,,,,,,
2023-12-23,-0.266424,,,,,,
2023-12-24,-0.289254,,,,,,
2023-12-25,-0.313713,,,,,,
2023-12-26,-0.33981,,,,,,
2023-12-27,-0.367555,,,,,,
2023-12-28,-0.39696,,,,,,
2023-12-29,-0.428034,,,,,,
2023-12-30,-0.46079,,,,,,
2023-12-31,-0.495241,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
